COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
12121 , Water Supply,English , 10 ECTS , 2016/2017 ,"F2 (Mon 13-17, Thurs 8-12)",MSc,Department of Environmental Engineering,"
To provide the students with an applied knowledge of the basic
processes which are important in the production and distribution of
drinking water and of water for the industry, to theoretically
analyse the operation of a ground water treatment plant, and to
plan, design and analyse urban water distribution systems, using
both simple hand calculations and professional computer software.
Water supply is considered from a holistic point of view from the
resources to the consumer. 
","Describe and contrast the quality demands for different uses of
water - from drinking water to water for the industry Explain and evaluate microbiological and chemical water quality
parameters with respect to how they affect water safety Describe and evaluate hygienic aspects of water production and
distribution and explain the governing factors in applying
disinfection Describe the most important processes in water treatment at
water works and contrast their advantages and disadvantages Calculate and predict the changes in the concentration of the
chemical species through a water works using hand calculations
and Analyse theoretically the operation of a ground water treatment
plant by the use of professional computer software Calculate the system requirements of a water distribution
network for a small town (flow, pressure, fire fighting, time
variations) Plan, design optimize and analyse urban water distribution
systems, using both simple hand calculations and professional
computer ware Describe and explain the principles in the legislation, control
and management structure of supplying water Identify and discuss the limitations and opportunities of using
professional computer software in practical civil engineering
contexts Produce technical reports clearly documenting the use and the
obtained results of using professional computer software for
analyzing water works and distribution networks","
The spectrum of water qualities in water resources and the various
quality requirements according to the use of the water will be
reviewed together with the amount and variation of water
consumption, hygiene and water quality. The course will also deal
with the chemical and biological processes in treatment of surface
and ground water for and in distribution systems, including
processes in domestic water installations. Water works operation
will be analyzed based on modelling of a number of
physical-chemical parameters. Besides the treatment of water, the
distribution system is considered, since it is the most expensive
part of the water supply system, and the course involves planning,
design and analysis of pumping installations, reservoirs and
distribution networks. The interaction between the water and the
construction material is an essential part of the processes in
distribution systems. Lectures are presenting the theory of the
course. In parallel to the lectures the participants work in groups
with structured excersises: initially by modelling of water
treatment processes and finally by modelling of distribution
networks. Last year's lectureplan can be obtained from the
course responsible, Hans-Jørgen Albretchsen (hana@env.dtu.dk). 
","41102,12102,12134","
Hans-Jørgen Albrechtsen"
,,,,,,,,,,,,
12122 , Urban Drainage and Stormwater Management,English , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12),MSc,Department of Environmental Engineering,"
The aim is to provide participants the general skills and knowledge
needed to design and analyse urban drainage and stormwater systems.
Knowledge is provided in the most important hydraulic and
hydrological processes as well as entry level extreme statistics on
rainfall and flooding. Skills are provided in the traditional way
of dimensioning drainage and stormwater systems by hand calculation
as well as in the use of a state-of-the-art software for dynamic
simulation of urban stormwater systems under heavy rain (MIKE
URBAN). The course focuses on both water quantity and quality and
will introduce both traditional and novel solutions to manage
stormwater. 
","Design a complete combined urban drainage system Analyse existing systems to identify areas in risk of
flooding Propose a range of solutions to solve flood and surcharge
problems, and document the effect of these solutions Dimension the most important system structures such as pipes,
basins and overflow structures as well as local infiltration
devices Use advanced simulation software for urban stormwater systems
(MIKE URBAN) Simplify existing stormwater models to gain faster simulation
time while maintaining the most important system dynamics Quantify frequency and volume of overflows Estimate pollutant loads to recipients Choose between different types of raindata for use on different
types of problems Identify the main sources for uncertainty and compare to
uncertainty from climate change and growth of cities","
Urban drainage and stormwater management; cloud burst; pluvial
flooding; overflow; dimensioning new system components; hydraulics;
urban hydrology; back water; modelling; simplification; st. Venants
Equations; water sensitive urban design (LAR, SUDS, LIDS...);
rainfall statistics; return period; real-time control; sources to
pollution; effects of climate change on stormwater systems. 
",41102,"
Morten Borup"
,,,,,,,,,,,,
12124 , Urban Flood Risk Modelling,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Environmental Engineering,"
To enable participants to model what happens once rain events
exceed the capacity of the urban drainage systems and the
assumptions for modelling the storm water runoff with hydrodynamic
pipe models no longer holds. To do this, the participants will
learn how to extend a MIKE URBAN pipe model with a 2 dimensional
hydrodynamic surface model (MIKE FLOOD) and to understand the
uncertainties related to this sort of models. Finally the
participants will learn how to perform urban flood risk assessments
including the definitions of hazards, vulnerabilities, and
exposure. It is assumed, that students are familiar with basic GIS
analysis and formats used by the ArcGIS software, as well as with
the application of 1D hydrodynamic models. 
","Understand the processes leading to flooding in urban
areas Perform GIS analysis of Digital Terrain Models/Digital
Elevation Models to identify the vulnerable areas of a city in
regards to flooding Create a 1d-2d hydrodynamic model for flood modelling Understand the main uncertainties in a 1d-2d hydrodynamic urban
flood model Suggest solutions to a flood problem case. Document the
solution using MIKE FLOOD Calculate expected annual damage based on flood
simulations Understand the definitions of hazards, vulnerabilities, and
exposure in an urban flood context Explain how to perform an urban flood risk assessment","
Urban flooding, advanced GIS analysis, urban drainage systems, MIKE
FLOOD, MIKE URBAN, 1d-2d hydrodynamic models, Expected Annual
Damage. 
",12122,"
Karsten Arnbjerg-Nielsen,
Roland Löwe"
,,,,,,,,,,,,
12130 , Solid Waste Technology and Management,English , 10 ECTS , 2016/2017 ,"E4 (Tues 13-17, Fri 8-12)",MSc,Department of Environmental Engineering,"
This course provides an overview of the problems related to solid
waste and insight into important technologies and management
issues. Specific skills are developed regarding waste management
planning, source separation, incineration and landfilling.
Principles and tools for environmental assessment of waste
mangement systems are also provided. 
","Explain and use important terms related to waste generation:
waste source, waste types, waste fractions, source separation, unit
generation rates. Describe methods for characterization of waste. Design and explain systems for waste collection, transport, and
transfer of waste. Describe waste treatment technologies, and explain important
physical, chemical, and biological processes involved. Describe technologies for recycling of important waste
fractions. Describe technologies for landfilling of waste, and explain
important physical, chemical, and biological processes
involved. Describe amounts and composition of waste in Denmark, and
explain how these affect the design of the waste management
system. Describe important aspects related to consumption of resources
as well as emissions from waste collection, treatment, recycling,
and landfilling of waste, and identify potential environmental
impacts from the relevant technologies. Identify critical aspects related to environmental assessment
of waste management systems. Prepare and argue a plan for management of the waste in a
specific region","
Waste generation, amounts and composition; waste collection and
separation; reuse and recycling; incineration; biological waste
treatment (composting, biogas); landfilling; waste policy and
regulation; waste management; environmental assessment of waste
management; hazardous waste. Assignment work in groups focusing on
planning and evaluation of a waste management system; completed by
a report. 
","12102,12202","
Peter Kjeldsen"
,,,,,,,,,,,,
12131 , Wastewater Biotechnology,English , 10 ECTS , 2016/2017 ,E1A (Mon 8-12) and E1B (Thurs 13-17),MSc,Department of Environmental Engineering,"
The course aims to equip students with (1) a knowledge base on the
major biochemical, physical and physico-chemical processes relevant
to contemporary wastewater treatment; (2) an appreciation of how
these processes in ideal reactors respond to environmental and
operational factors; (3) a knowledge base regarding the
applications and limitations of these biochemical operations; (4)
an ability to construct, use, and interpret mathematical models of
the main biochemical operations; (5) an ability to perform process
design and analysis for the major unit operations, via appropriate
steady-state computations or the use of dynamic process simulation.

","List and discuss the components of wastewater and their
influence on choice of treatment processes. Describe and contrast the underlying mechanisms of the
different biochemical and physiochemical reactions used in
wastewater treatment. Size ideal reactors and estimate operational conditions for
steady-state biochemical removal of organic carbon, nitrogen, and
phosphorous from wastewater by use of mass balances, process
kinetics, process stoichiometry, and reactor hydraulics. Use, compare, contrast, and apply basic design and operational
differences for suspended growth and biofilm bioreactors Describe and perform basic stoichiometric and sizing
calculations for chemical unit processes in advanced wastewater
treatment. Describe and perform basic design calculations for various unit
operations applicable to solids or liquid separation. Sketch and explain complete process trains for treatment of
various wastewaters, recognizing limitations with respect to energy
consumption, operational simplicity, robustness, and
decentralizability. Develop and use dynamic mass-balance models to describe, size,
and control biochemical processes in various reactor
configurations Assess treatment plant performance, and document the results in
a professional engineering report. Perform the conceptual design of a wastewater treatment plant
appropriate to a set of specified effluent or treatment performance
conditions Describe and discuss in a report format, as well as orally
present selected bioengineering principals and biotechnology
solutions relevant to contemporary wastewater management.","
The course covers process understanding, process modelling, and
design and operation of treatment unit operation processes for the
removal of soluble and particulate organic carbon, nitrogen,
phosphorus, and synthetic organic chemicals from wastewaters.
Special emphasis is given to biochemical processes and physical
separation processes. Chemical treatment processes are covered at
basic level, necessary to understand how they can optimise/enhance
biochemical treatment processes. Conceptual design and analysis of
biological wastewater treatment plants, is the ultimate goal of the
course. Extensive use of simulation models in all phases of the
course is undertaken (no prior programming experience required). 
","12104,12102,12233","
Benedek G. Plósz"
,,,,,,,,,,,,
12132 , LCA,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Environmental Engineering,"
The course objective is to make the student competent in assessment
of waste management systems and waste technologies with regard to
mass-flow, environmental loads and savings, and resource use and
recovery using a life-cycle perspective. The student will be able
to model waste management systems, perform uncertainty analysis,
make general conclusions from model results, and prepare
communicable summaries of main characteristics of selected waste
management systems. 
","Explain the need for a life-cycle perspective on waste
management Describe advantages and disadvantages of using LCA models on
waste management systems Explain the general principles in calculating environmental
loads/savings as well as resource use/recovery Explain the principles in LCA modeling of waste management
technologies (collection, sorting, incineration, anaerobic
digestion, composting, landfilling, recycling and energy
utilization) Apply LCA models on waste management systems and waste
technologies Discuss the importance of assumptions and boundary conditions
in LCA modeling of waste management systems Analyze uncertainties and limitations in LCA of waste system
modeling Interpret results from LCA modeling of complex waste management
systems Summarize in general technical terms advantages and
disadvantages of waste management systems from an LCA
approach","
Modeling approach to waste quantities, waste composition,
collection, transport, source separation, mechanical sorting,
incineration, composting, anaerobic digestion, landfilling, energy
utilization, material recycling and material utilization. Brief
summary of approach and methods in LCA. Introduction to the
EASETECH model. Hand-on assignments in using EASETECH. Definition
of waste management systems. Modeling of waste management systems.
Interpretation of results, uncertainty analysis and communication
of results. 
",12130,"
Anders Damgaard"
,,,,,,,,,,,,
12134 , Environmental Microbiology,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),BSc,Department of Environmental Engineering,"
The goal of this course is to equip students with the knowledge and
tools necessary to appreciate, identify, interpret, and analyse
microbes and microbial processes in technical and environmental
systems and anthropogenically disturbed natural environments. 
","Describe, identify, and list the key distinguishing features of
the major subgroups of archaea, bacteria, and microalgae. List major biogeochemical cycles, identify those reactions that
are microbe-catalyzed, and describe the relevant enzymes and
microbes. Name, explain, and describe the core central metabolic and
respiratory pathways in archaea and bacteria Use equilibrium thermodynamic expressions to estimate
feasibility of various biochemical reactions Identify, apply, and interpret basic biokinetic expressions for
microbial growth and interactions Illustrate and predict how various microbial processes are
modulated by environmental conditions Describe, identify, list, and sketch the key processes and
properties that govern microbial interfacial behaviour, with
emphasis on the biofilm mode of life Describe and differentiate the various non-cellular ‘life’
forms (virus, plasmids, prions, etc) and the mechanism by which
they are maintained and transferred in microbial communities Differentiate, list, and provide mode of action of selective
and non-selective antimicrobial agents - and discuss antimicrobial
drug resistance List and use the core concepts and terms relevant to public
health microbiology Identify and explain the biochemical basis of the following
metabolic modes of life: phototrophy, chemotrophy, litotrophy,
organotrophy, autotrophy, heterotrophy From simple system observations, analyze and describe the
underlying governing microbial processes and interactions","
This course will introduce microbial principles with an
environmental science & technology and public health
perspective. After a short overview of the diversity of microbial
metabolism, quantitative topics of energy conservation, growth
stoichiometry and kinetics will follow. Then, specific attention
will be given on microbial ecological principles. Modulation of
microbial activity by the physical and chemical constraints of the
environment will be discussed, microbial responses and interactions
will be described, and methods for quantification of microbial
presence, abundance, and activity in various environmental matrices
are introduced. The microbial component of several biogeochemical
cycles will be exposed. The effect of physicochemical properties of
microbes on their dynamics in the environment will be introduced,
and specific attention will be paid on pathogen fate and survival.
Generic and specific methods for microbial growth control and
antibiotic resistance will be discussed. Laboratory exercises are
an integral part of the course. 
",27002,"
Barth F. Smets"
,,,,,,,,,,,,
12135 , Waste management at Roskilde Festival,English , 5 ECTS , 2016/2017 ,June and July,MSc,Department of Environmental Engineering,"
The overall objective of the course is to allow students to work in
the field with waste management in a concrete setting. The students
will address selected topics in relation to practical waste
sampling, waste generation rates and resource potentials,
improvement of waste collection and waste management solutions at
the festival. Topics are selected according to the possibilities at
the Roskilde Festival and will involve mandatory field work at the
festival. 
","Define and analyse key aspects of waste generation and waste
management in a real case. Explain the theoretical background needed for the waste case
study. Identify a relevant issue of the Roskilde Festival waste
management that can be investigated within the given time frame of
the course. Plan and develop a field investigation, and illustrate the
experimental plan. Perform a field investigation. Evaluate the results from the field investigation and relate
this to the theoretical background. Develop appropriate recommendations related to waste management
at Roskilde Festival. Communicate the project objectives, methodologies, solutions,
and evaluation of results in a report.","
The Roskilde Festival brings together around 80.000 people within a
short time period. This represents a tremendous challenges for
setting up a properly functioning waste management system.
Non-collected waste may in fact create health problems, odour, and
may provide the festival participants with an overall bad
impression of the event. Collection and subsequent treatment and
recycling of the waste itself also have different environmental
impacts. During the course, the students work in groups on a
specific topic related to waste management at Roskilde Festival,
before, during, and after the event. The project work is carried
out in collaboration with the festival organizers. Based on the
work, each group documents their findings in a written report. A
few introductory and ad-hoc lectures may be given, but the main
work will be done independently within the groups. The course
requires a background in waste management and is based on the
textbook: Solid Waste Technology & Management by Christensen
(ed.), 2011, Blackwell Publishing LtD. 
",None,"
Alessio Boldrin,
Thomas Fruergaard Astrup"
,,,,,,,,,,,,
12136 , Bioenergy Technologies,English , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,Department of Environmental Engineering,"
- Give knowledge of current and emerging technologies for
conversion of biomass to energy carriers, such as biogas,
biodiesel, bioethanol, or direct conversion to electricity and
heat.

- Give an overview of biomass resources, availability of biomass
(wastes, industrial and agricultural residues), and potential for
conversion of biomass to energy.

- Give perspectives for utilisation of biomass to bioenergy
production at national and global level, as well as the
sustainability of the utilisation technologies.

- Give insight to the most important biotechnological and
thermochemical methods for bioenergy/biofuels production. Both
theoretical knowledge(through lectures and project work) and
practical experience (through lab-experiments – project) will be
achieved. A field trip to a biofuel plant will couple the
theoretical learning with the real applications. 
","Describe main types of biomass, calculate bioenergy potential
from biomass characteristics, and design bioconversion methods for
utilisation of specific types of biomass resources Describe the principles of bio-chemical processes for
production of energy from biomass, such as biogas, biodiesel,
bioethanol, and microbial fuel cells (MFC). Describe the principles of the physical-chemical processes such
as gasification and combustion for conversion biomass to
energy, Explain competitive microbial conversions under different redox
conditions and how environmental parameters influence microbial
growth, and be able to identify parameters for process
optimisation Understand microbial growth kinetics and mass balances, and be
able to define a simple mathematical model to simulate a biological
process Apply knowledge in biotechnological and thermo-chemical
principles for designing a biorefinery concept Combine and utilise the knowledge achieved during the course,
for proposing new concepts/processes for biotechnological
applications. This will be done by preparing a “Scientific project
proposal”. ....","
Overview and perspectives in biomass resources

Overview of technologies for conversion of biomass to energy

Biomass chemistry

Microorganisms as biocatalysts in the biological processe

Biogas process: principles and applications

Bioethanol production: process technology

Microbial fuel cell (MFC): principles and future perspectives

Combustion: principles and applications

Gasification: principles and future perspectives

Biorefineries 
",12102,"
Irini Angelidaki,
Dimitar Borisov Karakashev,
Ioannis Fotidis"
,,,,,,,,,,,,
12138 , Environmental Microbiology II,English , 5 ECTS , 2016/2017 ,F5B (Wed 13-17),MSc,Department of Environmental Engineering,"
This course will introduce the diversity of microbes, the microbial
interactions, and the microbial processes that are relevant for
many environmental biotechnological applications (e.g. water
supply, wastewater biotechnology, contaminant biodegradation,
bioenergy production, water quality management). Using case studies
that vary from year to year (the engineered N cycle, soil pesticide
biodegradation, pathogen survival in wastewater effluents), the
students will learn how to observe and work with microbes and
develop an appreciation for core concepts in microbial ecology.
Through laboratory exercises, and a combination of traditional and
contemporary tools and techniques, students will learn how to
evaluate the presence, abundance, identity, diversity, and activity
of microbes in various environments and measure environmental
process rates. 
","Determine and quantify targeted microbes with modern molecular
and microscopic methods Choose and appraise measures for microbial activity and
abundance in environmental samples Isolate and quantify pathogenic microbes and microbial strains
that degrade environmental pollutants via selective enrichment and
cultivation Perform and interpret molecular diversity analysis on
environmental strains and communities Measure and interpret microbial biotransformation rates Discuss how microbial processes drive biogeochemical
cycles Recognize and interpret microbial interactions and their
importance in microbial ecology, and describe opportunities to
interfere in those interactions Explain how environmental conditions (abiotic factors) affect
microbial processes and interactions Isolate bacteriophages and/or plasmids from environmental
samples Recognize microbial strategies to survive unfavourable
environments","
Working with microbes, determination of microbial density and
metabolic rates, nucleic acid extraction, 16S rRNA targeted
Fluorescent In situ Hybridization (FISH), quantitative PCR,
confocal scanning laser microscopy, cloning and sequencing,
bioinformatics, plasmid and phage isolation, respirometry, C-14
radiotracers, selective enrichment and growth of microbes,
biotransformation assays 
",12134,"
Barth F. Smets,
Arnaud Dechesne,
Marlene Mark Jensen"
,,,,,,,,,,,,
12139 , Resource Engineering,English , 5 ECTS , 2016/2017 ,E3B (Fri 13-17),BSc,Department of Environmental Engineering,"
Natural resources represent materials and entities that are
obtained from the natural environment and provides a usefulness for
society, e.g. minerals, metals, and nutrients. Consumption and
management of these resources in society are tremendously important
for the environmental impact from society and the possibilities for
future technological development. The course provides the necessary
background to address resources from an engineering perspective and
presents key aspects related to consumption, quality, management
and recovery of resources. With focus on the environment, the
course further provides an overview of important resource
characteristics, and introduces a range of engineering tools for
evaluation of resources management in society, urban contexts and
industrial processes. 
","Explain and be able to apply key definitions and terminology in
relation to resources Explain the main resource types with respect to important
characteristics (e.g. availability, consumption patterns, and
typical flows in society) Identify important environmental impacts in relation to the
main resource types Describe key types of resource indicators for evaluation of
resource consumption Assess the criticality of resources for society and/or specific
technological systems and discuss the dependence of specific
resources in this context Evaluate resource management in simple systems based on
selected concepts, e.g. life cycle based indicators, exergy, and
ressource criticality Explain the main challenges related to resource recovery and
use of recovered resources Apply the above concepts and methods for solving smaller
assignments on specific technological systems","
Today, most environmental impacts in society are associated with
resource production, consumption and management of resources after
the use-phase. The course provides students with an essential
understanding of the role of resources in society, the most
important environmental aspects related to resources, and how
resources can be addressed from an engineering perspective. With
focus on environmental aspects, the course addresses all key phases
in the ""life cycle"" of resources: production, resource
characteristics, consumption patterns, flows in society, and
resource recovery and recycling. The course provides an overview of
resource definitions, resource availability, depletion, criticality
and functionality, typical resource flows in society, key
economical aspects of resource management, challenges related to
resource recovery, as well as introduces selected engineering tools
related to resource systems: resource criticality, exergy and life
cycle based indicators. 
",None,"
Thomas Fruergaard Astrup"
,,,,,,,,,,,,
12140 , Integrated Urban Water Quality Management,English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),MSc,Department of Environmental Engineering,"
The overall course objectives are to understand the dynamic
interactions between sewer systems, wastewater treatment plants and
receiving waters and to learn using an integrated model simulation
tool to optimise the performance of this integrated system
considering a range of technical mitigation options. 
","Identify the main pollution impacts from urban areas on
receiving waters and distinguish those having an accumulating and a
dynamic (acute) nature Describe the operational interplay between the three components
in the integrated urban (waste) water system: the urban drainage
system, the treatment plant and the receiving waters Assess the importance of this interplay for the pollution loads
released from combined sewers and treatment plants during rainfall,
the impacts of this pollution and the potential for mitigation of
the impacts Apply an integrated modelling tool for simulation of pollution
loads, receiving water effects and mitigation option’s
efficiency Analyse the model-output and discuss the cause-effect
relationships responsible for the observed results Propose alternative mitigation strategies based on source
control, end-of-pipe treatment and on-line control to improve the
overall performance of the system Devise simulation schemes that allow analysing the overall
efficiency of the proposed mitigation options Summarise the outcome of the model simulations and explain
their implications in clear language Evaluate different mitigation options while respecting economic
and environmental constraints Prepare a tender document recommending a technically optimised,
appropriate engineering solution while accounting for the basic
presumptions, data and methodologies used","
A modular teaching approach is used, whereby each module builds on
the next in increasing complexity. The course is made up of the
following seven modules:

1. Initial systems analysis

2. Nutrient loads

3. Oxygen depletion in rivers

4. Interplay between detention basins in the urban drainage system
and the wastewater treatment plant's secondary clarifier

5. Stormwater infiltration and overflow treatment

6. Rule based real-time control of urban drainage-wastewater
treatment systems

7. Competetive optimisation

The key element that links the modules is an integrated software
modelling tool that illustrates the system dynamics through
exercises. Exercises are based on a case study that is used in all
modules. In the final module the student is cast in the role of a
consultant vying for a contract to minimise the pollution impact at
the least cost. Fellow students are the competing consultants.

All registered students will have access to the computer simulation
programme, model description and user manual, and exercises and
textbook explanations. 
","41102,12320,12233,12131,12122","
Luca Vezzaro,
Peter Steen Mikkelsen"
,,,,,,,,,,,,
