COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
31036 , Electrical Energy Systems,Danish , 10 ECTS , 2016/2017 ,F4A (Tues 13-17) and June,BEng,Department of Electrical Engineering,"
The main goal of the course is

- to give the student a basic understanding of the electric power
system, i.e. the production, distribution and control of the
electric energy as well as insight into rectifiers with and without
galvanic separation.

- also to train the student in handling projects and team work,
involving all aspects of CDIO- going from generating ideas all the
way to functional models. 
","perform basic calculations for ac grids calculate complex power condition in single and three phase
systems handle electrical equivalents for cables, transformers and
induction manchines explain functional and operational aspects of the electric
power grid and its components define and use mean and rms values for sinusoidal currents and
voltages explain the function of coils and capacitors in power
electronics curcuits determine the temporal trace of voltages and currents and
derive the transfer function of fundamental converter
topologies use transformers in galvanic separated topologies be able to exploit the acquired professional skills in building
a larger energy converting system be able to divide task into subtasks and be able to organize a
structured solution in a team of up to 10 people document the results in precise and condensed manner e.g. on a
poster analyse a larger system with the aim of optimizing the system
operation","
Fundamental concepts relating to single phase and three phase ac
technologies as well as power and voltages condition in the
electric power grid.

Further, the following grid components are treated: overhead lines
and cables, synchronous generators, induction generators and
transformers.

Fundamental converter topologies with and without galvanic
separation, and related to this, capacitors and coils, mean and rms
values and the single phase transformer.

Project involving a model electrical energy system. 
","31022,31032","
Chresten Træholt,
Claus Kjærgaard"
,,,,,,,,,,,,
31039 , Power electronics in energy systems,English , 5 ECTS , 2016/2017 ,F1B (Thurs 13-17),BEng,Department of Electrical Engineering,"
The goal of this course is to provide the students with a
fundamental understanding of power electronics converters such as
DC-DC converters, active rectifiers and DC-AC inverters and their
corresponding control methods in single- and three-phase power
systems. Further to provide the students a fundamental knowledge of
the use of power electronics converters for electrical power
conversion in energy systems for example three-phase motor drive
and renewable energy generation. 
","Identify the most common applications of DC-DC converters Identify the most common applications of single-/three-phase
PWM rectifier/inverter Classify converter types Classify PWM modulation schemes Determine fundamental parameters for DC-DC converters and DC-AC
inverters based on calculation and simulation Explain determining parameters of passive and active components
with respect to power converters Understand regulating both active power and reactive power Explain, calculate and evaluate losses and power conversion
efficiency Explain operation principles of frequency converters Explain operation principles of V/Hz control of three-phase AC
motors","
Overview of power Electronics

Solar cells, batteries, rotating machines, and power grid

DC-DC converters w/o galvanic isolation

Single- and three-phase PWM inverters and rectifiers

Modulation strategies (PWM)

Calculation of voltage drop, power loss and efficiency

Frequency converters

Three-phase V/Hz control of AC machines

Single-/​multiple-quadrant operation 
",None,"
Zhe Zhang"
,,,,,,,,,,,,
31070 , Hands,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Electrical Engineering,"
The term Smart Grid is used to describe the vision of a future
energy system that incorporates a large share of renewable energy
sources into a highly automated, flexible and reliable system.

Examples of Smart Grid technologies are household appliances that
react intelligently to varying system conditions, automatic
mechanisms for coordination of resources, and advanced information
exchange systems.

The objective of this course is to gain hands-on experience with
technologies used in such systems, by designing, implementing and
testing a Smart Grid application on a microcontroller system.

The intelligent energy systems are used as a case for the
application, but no previous experience with energy systems is
required from the students. 
","understand the basic concepts of Smart Grids analyze the requirements of a Smart Grid application design an application that uses inputs and outputs to interact
with a physical device design a user interface for local control and monitoring design a communication interface for remote control and
monitoring implement the application on a microcontroller system design a test procedure that utilizes laboratory facilities to
validate the function of the application perform tests in the laboratory document the entire process and the developed
application","
Most of the time, the students will work in the laboratory in
project teams.

Introductory lectures are given on:

- Smart Grids and related ICT technology

- specific Smart Grid applications (projects)

- the ARM microcontroller system and its peripherals (A/D and D/A
converters, Ethernet adapter, LCD display etc.)

- the integrated development environment IAR Embedded Workbench

- communication systems in intelligent energy systems

- user-centered design 
","02102,31004,02101,30010","
Chresten Træholt,
Venkatachalam Lakshmanan,
Yi Zong,
Sergejus Martinenas"
,,,,,,,,,,,,
31200 , Fundamentals of Acoustics and Noise Control,English , 5 ECTS , 2016/2017 ,E3A (Tues 8-12),MSc,Department of Electrical Engineering,"
To introduce the participants to fundamental acoustic concepts and
to give the necessary background for more specialised courses in
acoustics, ranging from acoustic communication and virtual reality
to control of noise and vibration. 
","describe fundamental acoustic concepts such as the sound
pressure, the particle velocity, the speed of sound, the
characteristic impedance of the medium describe and interpret plane sound fields, including standing
waves describe and interpret the sound field generated by monopoles
and dipoles describe the fundamental properties of transducers calculate sound transmission between two fluids explain the effect of a reflecting plane explain how sound is measured, describe the decibel scale,
A-weighted levels, and octave and one-third octave bands explain the usefulness of the concept of sound power and
describe how this quantity is used describe and interpret resonances and modes in rooms describe and interpret acoustic energy balance considerations
in a room describe fundamental properties of our hearing, hearing
threshold, masking calculate sound transmission through simple
constructions","
Fundamental acoustic concepts and measuring units. Human hearing
and speech. Measurement and evaluation of sound, A-weighting, time
constants and equivalent sound pressure level. Octave and one-third
octave band analyses of noise. Addition of noise from uncorrelated
sound sources. The use of complex notation. Energy density, sound
intensity and sound power. Impedance concepts. Plane and spherical
sound waves, interference fields. Reflection and transmission of
sound. Sound radiation from monopole and dipole sources, sound
radiation from a piston in a baffle. Normal modes in a rectangular
room. The diffuse sound field, the energy balance equation in a
room and the reverberation time. Sound absorbing materials. Natural
modes and resonances in simple mechanical and acoustic systems.
Structure-borne sound, vibration isolation of machinery. Sound
insulation of single and double constructions. Elektrodynamic
loudspeakers 
","01007,01005","
Efren Fernandez Grande,
Finn T. Agerkvist"
,,,,,,,,,,,,
31220 , Electroacoustic Transducers and Systems,English , 10 ECTS , 2016/2017 ,"E2 (Mon 13-17, Thurs 8-12)",MSc,Department of Electrical Engineering,"
To give the student knowledge on elements in the audio chain:

stereo recording, microphone, loudspeaker units and systems. 
","Explain the principles of analogies between electrical,
mechanical and acoustic sytems Draw equivalent circuits for simple mechanical and acoustic
systems Apply the analogies when analyzing and modelling electro
acoustic devices Explain the two basic techniques in stereo recording Predict the frequency response of dynamic- and condenser
microphones and explain the influence of each microphone component
in this response Predict the frequency response of electro dynamic loudspeakers
and explain the influence of each loudspeaker component on the
response Explain the effects of closed and vented enclosures on
frequency response and impedance of the loudspeaker and to design
such enclosures for a given loudspeaker unit Explain what the common problems in crossover filters design
are and how to solve them Select a suitable microphone stereo setup in a simple practical
recording situation Make a frequency analysis of simple linear circuits in
PSpice","
Analogies between mechanical, acoustical and electrical systems.
Transducers: loudspeakers, microphones and accelerometers; theory,
construction, directivity, radiation, measurements and calibration.
Theory of two-channel stereo. Microphone and loudspeaker
configurations.

The exercises comprise the measurement of microphones and
loudspeakers and stereo recording. PSpice modelisation is used for
the practice problems.

The course also contains a project on loudspeaker system design. 
","31004,31605,31003,31200","
Finn T. Agerkvist,
Vicente Cutanda Henriquez"
,,,,,,,,,,,,
31221 , Advanced loudspeaker models,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Electrical Engineering,"
To introduce advanced elements in loudspeaker models in order to
improve the validity of the models at higher levels. To describe
the dominant sources of distortion in the loudspeaker and to
introduce methods for compensation of the distortion.

To introduce models for microloudspeakers as used in mobile phones.

Finally To introduce models for predicting the vibration pattern of
the loudspeaker diaphragm. 
","Explain the fundamental differences between linear and
non-linear systems Account for the dominant nonlinearities in electrodynamic
loudspeakers and to predict how a given nonlinearity will affect
the movement of loudspeaker Explain how the loudspeaker behaves in the non-linear mode,
including harmonic spectrum and DC position Compare and apply techniques for modelling physical systems in
discrete time Carry out measurements and calculation of common measures of
distortion Account for typical effect in diaphragm movement at high
frequencies Explain how the linear and nonlinear parameters of micro
speakers differ from those of normal speakers Explain the fundamentals of non-linear compensation","
Nonlinear components in loudspeakers.

Compensation of distortion

Microloudspeakers

Loudspeaker diaphragm vibrations 
",31220,"
Finn T. Agerkvist"
,,,,,,,,,,,,
31230 , Acoustic Communication,English , 10 ECTS , 2016/2017 ,"E1 (Mon 8-12, Thurs 13-17)",MSc,Department of Electrical Engineering,"
The aim of the course is to provide fundamental knowledge to the
participants of the elements of an acoustic communication. The
communication could be e.g. two persons talking together, listening
to music, or the listening for a door bell. Thus the course
comprises topics like hearing (anatomy, physiology), hearing loss,
perception of sound (psychoacoustics), speech and speech
intelligibility. The aim of the course is to provide knowledge and
comprehension to the participants on these topics and their mutual
relations for both normal hearing and hearing impaired persons.
Through lectures the participants will learn about the special
psychoacoustic measurements methods and will apply these methods in
laboratory exercises. Finally group work and writing of reports are
part of the course objectives. 
","Describe the structure of the ear and explain the function of
the various components Sketch the hearing threshold in a free field (dB SPL-Frequency)
and interpret the course of the curve Describe classical and adaptive psychometric methods, signal
detection theory, and explain a psychometric function Define the concept of loudness and loudness level and describe
Stevens’ power law Explain the concept of masking (simultaneous-, forward-,
backward-) and it’s relation to the function of the inner ear Explain how speech is produced and describe the physical
properties of the speech signal Define the concept of speech intelligibility, explain how
different factors influence intelligibility, and discuss methods
for measuring and calculation of speech intelligibility (AI, SII,
STI) Describe the principles of sound localization and sketch
results of localization measurements Discuss different diagnostic techniques, classify different
hearing loss types by means of an audiogram, and explain the
implication of a hearing loss for the perception of sound Write an exercise report that is understandable for next years
students","
The anatomy and physiology of the ear. Psychophysical principles
and psychoacoustic measuring methods. Psychoacoustics (hearing
threshold, loudness, masking, etc). Speech and speech
intelligibility. Hearing impairment. Principles of hearing aids and
hearing aid fitting. Hearing conservation and hearing protectors.
Noise annoyance. 
",31200,"
Ewen MacDonald"
,,,,,,,,,,,,
31232 , Technical Audiology and Experimental Hearing Science,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Electrical Engineering,"
The aim of the course is to provide experience of measurement
methods that are used in audiological clinics and in hearing
research. The aim is furthermore to train the participants in oral
presentation of scientific material and to produce, present and
discuss a poster. 
","Explain and discuss the principles behind auditory evoked
potentials Explain and discuss the principles behind otoacoustic
emissions Explain and discuss the principles behind measurements of
speech production and speech intelligibility Apply the principles of the above measures in practical lab
based exercises Evaluate and interpret the results from the above measures and
relate these to normal/impaired hearing function Plan and carry out a small research project in teams, based on
current research and diagnostic techniques Compare the results of the research project with supplied
current literature Summarise and evaluate the results of the research project by
producing and presenting a poster Communicate the project results to a non-specialist
audience","
E.g.: Methods for measurement of linear and non-linear (adaptive)
hearing aids. Clinical tests on test subjects, e.g. auditory brain
stem response (ABR), cochlear emission (OAE), speech production and
speech intelligibility. 
","31230,31236","
Jeremy Marozeau"
,,,,,,,,,,,,
31236 , Auditory Signal Processing and Perception,English , 10 ECTS , 2016/2017 ,"F1 (Mon 8-12, Thurs 13-17)",MSc,Department of Electrical Engineering,"
The aim is to obtain an understanding of the processing mechanisms
in the auditory system and the perceptual consequences. To learn
about functional relationships between the physical attributes of
sound and

their associated percepts, using a system's approach. To study
sensory and brain processing, and their locations, using objective
methods such as otoacoustic emissions and auditory evoked
potentials. To learn about potential clinical and technical
applications by applying auditory-model based processing
techniques. 
","describe and apply basic signal analysis concepts (e.g.,
convolution, correlation, Fourier transform, sampling,
quantization, aliasing) categorize different types of hearing impairments and their
perceptual consequences, and evaluate potential compensation
strategies in modern hearing aids and cochlear implants interpret the concepts of signal detection theory and explain
their implications for psychophysical measurement methods analyse the processing of sound in the cochlea (inner ear),
predict the features of cochlear transformation using an electrical
circuit (PSpice) characterise the auditory system’s frequency selective
properties, demonstrate the concept of masking, and evaluate models
of auditory masking explain the auditory system’s properties of temporal
processing, calculate the modulation spectrum of a stimulus, and
evaluate the concept of modulation-frequency selective
processing discuss methods to measure loudness and intensity
discrimination; evaluate models of loudness and intensity coding in
the auditory system demonstrate and discuss the principles of spatial and binaural
hearing; predict binaural perception data using an
equalization-cancellation model relate speech intelligibility performance to the properties of
stimulus, room acoustics and state of hearing; compare and evaluate
different methods for the measurement of speech
intelligibility discuss models of signal processing in auditory neurons,
evaluate physiologically inspired models of auditory
perception explain methods for measuring otoacoustic emissions and
acoustically evoked brain potentials; categorize different types of
evoked potentials; interpret the role of cochlear processing for
the generation of brainstem potentials","
Psychophysics and physiology of the auditory system. Models of
auditory signal processing and perception. Neurophysiological
measuring methods. Relation between neurophysiological measurements
and psychoacoustical (behavioral) findings. Neural imaging
techniques. Technical and clinical applications. Compensation
strategies in modern hearing aids and cochlear implants. 
",None,"
Torsten Dau"
,,,,,,,,,,,,
31237 , Advanced Topics in Hearing Research,English , 5 ECTS , 2016/2017 ,Spring and Fall,Ph.D.,Department of Electrical Engineering,"
To develop the student’s self-learning skills, and to increase
awareness of the recent literature within his/hers research areas
and related topics. The course also aims to improve the student’s
scientific communication skills and promote timely discussion of
hot topics in the field. 
","present, discuss and evaluate ""hot topic"" journal
publications present and evaluate recent concepts of auditory modeling understand the perceptual consequences of various types of
hearing impairment characterise state-of-the-art experimental measuring methods of
auditory perception discuss capabilities and limitations of various objective
measures of auditory function, like otoacoustic emissions, auditory
evoked potentials and functional magnetic resonance imaging evaluate coding principles and compensation strategies in
modern hearing aids and cochlear implants understand the role of audibility, frequency selectivity and
temporal processing capabilities for speech and melody recognition
in quiet and in adverse conditions discuss audio-visual information integration","
The course will deal with recent and timely concepts in theoretical
and experimental hearing research, including topics related to
auditory modelling; cochlear transformation; recording techniques
and generation mechanisms of auditory-evoked potentials and
otoacoustic emissions; perceptual consequences of hearing damage;
speech perception and signal detection in complex environments;
neural correlates of auditory perception; technical and clinical
applications of auditory models; concepts of spatial hearing; as
well as signal processing principles in hearing aids and cochlear
implants. Each student will give two oral presentations over the
course of the year. One of the presentations will summarise and
discuss purpose, methods and key results in selected recent
scientific publications from high-profile journals and will
emphasize the impact of the findings for future research
directions; the other presentation will focus on the research topic
of the individual Ph.D. student and closely related directions. In
addition, a written summary of the presentations and relevant
discussion is required. Each student needs to attend at least 70%
of the presentations throughout the course. The presentations and
the written material will be collected during the course and serve
as the basis for evaluation. 
",31236,"
Torsten Dau"
,,,,,,,,,,,,
31238 , Music Technology and Music Perception,English , 5 ECTS , 2016/2017 ,Fall and E5B (Wed 13-17),MSc,Department of Electrical Engineering,"
The aim of this course is to provide fundamental knowledge about
music perception and production. Music and acoustics are strongly
linked: from designing a loudspeaker, a concert hall or to build a
musical instrument. It is therefore important for each acoustician
to have a basic knowledge of music theory in order to be able to
communicate with musicians, music listeners or sound engineers.
This course will be divided in three cycles. First, we will study
the perception of a single tone and we will build a simple string
instrument. The students will learn about the effect of frequency
on musical pitch and how to match in pitch two sounds. Second, we
will study the musical note. The students will learn about
resonances, harmonics and musical scales. They will explore the
sound properties produced by a string instrument that they will
build. Finally, we will study the perceptual interaction between
two musical notes played simultaneously: including the consonance,
the chords and musical expectation. Additionally, the students will
learn about the technologies of digitized music, including: the
midi format, the MP3, the sampler, digital effects. No musical
skill is required from the student. The course will also provide
the ability for the student to train their listening skills to
improve their ability to listen for specific characteristics of
sounds or tones. 
","communicate with musicians, music listeners and sound
engineers. describe the basic element of musical pitch. build a simple string instrument and evaluate its sound
quality; recommend some modifications to improve it. measure the resonance frequencies of a string based on its
weight, length and tension. predict the position of the frets of a guitar. compare and discriminate minor from major chords. assess the consonant and dissonant parts of a song. mix a song using digital effects. calculate the size of a file based on its format. create computer code that will generate a simple melody. create a melody in Midi Format.","
Music Perception, musical acoustics, electroacoustics music,
computer music, DSP applied to music, music theory, music and
health 
",31236,"
Jeremy Marozeau"
,,,,,,,,,,,,
31240 , Architectural Acoustics,English , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,Department of Electrical Engineering,"
To introduce the students to theories and methods in room acoustics
and sound insulation with the purpose of providing a background for
design buildings with a satisfactory acoustic environment. This
means that the building construction eliminates noise transmission
problems and that the geometry and surfaces of rooms provides
optimal acoustical conditions for the intended uses. 
","Explain the principles and basic assumptions behind theories
used for sound insulation, such as sound radiation and structural
waves in plates and statistical energy analysis (SEA). Predict the flanking transmission and sound propagation in
buildings with homogeneous single walls. Calculate the air borne and impact sound insulation of common
single and double building constructions, including elements such
as floor coverings, floating floors, doors and windows. Describe the sound insulation of older buildings and of modern
lightweight constructions. Calculate the sound absorption coefficient for common sound
absorbers, including porous-, panel- and resonant absorbers. Relate the objective acoustic parameters with the subjective
impression of the acoustics of a room or building (such as early
decay time, clarity, sound reduction index etc.) Predict the influence of room geometry and absorption,
reflection, diffraction and diffusion properties of surface on the
impulse responce and percievd acoustic condition Design the acoustics of rooms for speech and music in
cooperation with architects and building engineers. Understand the basic principles regarding introducing
loudspeaker systems for amplification and reverberation enhancement
in rooms. Describe the principles and basic assumptions of computer
prediction programs such as ""Odeon"" and
""Bastian"" and operate these. Explain the basic assumptions and principles of and apply
measurement methods in architectural acoustics, including sound
insulation, reverberation time, speech intelligibility, sound
absorption etc.","
The reflection and absorption of sound. Panel absorbers, resonance
absorbers and porous absorbers. Theoretical and subjective room
acoustics. Acoustics in new and old theatres, churches and concert
halls. Room acoustic parameters. Designing of rooms for speech and
music. The use of scale models and computer models as design tools.
Variation of room acoustics by physical changes and by electronic
means.

The sound insulation of buildings and building elements from
external and internal noise, including forced and resonant
transmission, and single and double walls. Sound radiation from
vibrations in walls. Introduction to structure borne sound and
statistical energy analysis (SEA). Floating floors and impact sound
insulation. Flanking transmission and sound propagation in building
constructions. Sound insulation of older buildings and of modern
lightweight constructions. Building acoustic test measurements.

About one third of the time is used on a building project in which
the acoustical conditions are solved by using the knowledge
gathered during the course. 
","31241,31200","
Cheol-Ho Jeong,
Jonas Brunskog,Anders Christian Gade"
,,,,,,,,,,,,
31241 , Building acoustics,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,Department of Electrical Engineering,"
The goal of the course is to provide the participants with
knowledge about the effects of noise on human beings, the
principles of noise control in buildings and in the environment,
and the room acoustic requirements that must be fulfilled in a
typical building design project. 
","describe the fundamental acoustic concepts such as the sound
pressure, sound power, sound energy density, sound intensity describe fundamental properties of hearing and effects of noise
on human beings explain how sound is measured, describe the decibel scale,
A-weighted levels, and octave and one-third octave bands explain the influence of wind and temperature gradients on
outdoor sound propagation and the effect of noise barriers calculate the attenuation of sound with distance in a free
field and in a room interpret resonances and modes in a room calculate the reverberation time in a room describe the sound absorptions properties of porous absorbers,
panel absorbers, and resonant absorbers calculate the sound insulation of single and double
constructions, and describe the critical frequency and the
resonance frequency of a double construction describe and calculate resonance frequency and the attenuation
by a simple vibration isolator describe and calculate the sound attenuation through a
ventilation duct list the basic principles for good acoustical design of
rooms","
Basic acoustic concepts. Noise effects on human beings. Measurement
of sound and noise rating methods. Outdoor sound propagation.
Traffic noise. Noise barriers. Room acoustics and reverberation
time. Sound absorbing materials. Airborne sound and impact sound
insulation. Vibrations and noise from building services. Sound
transmission through ducts, noise from ventilation equipment. Noise
regulations and noise control in the environment and in buildings.
Principles for acoustical design of rooms. 
",None,"
Cheol-Ho Jeong,
Jonas Brunskog"
,,,,,,,,,,,,
31245 , Acoustic Conditions at the Roskilde Festival,English , 5 ECTS , 2016/2017 ,"Spring ,  June and July",MSc,Department of Electrical Engineering,"
The course objective is to let students work with current and
realistic acoustic issues present at the Roskilde festival.
Furthermore the aim is to enable the participants to evaluate
possible solutions and describe this in a report to a
client/customer, being the Roskilde festival. 
","Analyse the acoustic problems in real case Describe and classify the importance of different reasons of
the acoustic problems Plan and perform an acoustic measurement on a music
festival Investigate an acoustic problem via simulation Evaluate the results of the investigation Evaluate the effect of suggested improvements Document the work in a scientific report Present (orally) the results of the project
improvement","
In the annual Roskilde music festival, it is essential to have good
acoustic conditions, in a wide sense. The course is in the form of
a project. In collaboration with the festival organizer the student
will identify acoustic problems, investigate these and come up with
suggestions for solutions. The project should typically contain
both theoretical and experimental parts. 
","31220,31240,31260","
Jonas Brunskog,
Finn T. Agerkvist"
,,,,,,,,,,,,
