COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
11031 , Building Information Modeling (BIM),Danish , 5 ECTS , 2016/2017 ,F3A (Tues 8-12),BSc,Department of Civil Engineering,"
The overall course objective is to enable the participants to work
with a 3D object-oriented approach through building processes.
Being able to develop digital building models as bearers of project
information for data extraction, exchange and communication. Being
able to use methods, standards and tools that support Building
Information Modelling concept (BIM) and parametric design. Being
able to handle the basic working methods as result of the public
client requirements from the Danish Digital Construction. 
","Apply a koncept of 3D objectoriented working method, Building
Information Modeling (BIM) Apply the koncept of BIM in a concrete project Apply BIM-tools in object oriented and parametric modeling in a
building project Create digital parametric building components and attach
properties to components Cooperate in a structural manner with partners in a project
using discipline models and aggregate model on a basic level Apply model based simulations of building properties and
functions Apply coordination between discipline models and model
checking Apply the principles for data exchange between different
discipline models via ICT Specifications and the neutral IFC-format
(buildingSmart) Apply Information Level method in discipline models for
successive concretization Analyzing an academic issue within BIM in a report","
Create digital building models using a 3D object-oriented approach
from BIM.

Testing model based integrated collaboration. Apply ICT
specification of a project through a standardized paradigm. Apply
standards for data exchange.

Apply classification of building objects using the danish
classification system CCS among other.

Apply BIM tool for modelling discipline models at different
Information Levels (LOD).

Combine discipline models to aggregate models for model checking.

Make simulation/calculation model based. Perform financial
estimates model based through price databases.

Exchange of data via the neutral IFC format (buildingSmart).

Create site and toposurface. Linking files and share coordinates
for world localization and orientation.

Create digital parametric model components with intelligent
constraints.

Produce a report of an academic issue regarding BIM addressed in
the course. 
","11990,11000,11951","
Flemming Vestergaard"
,,,,,,,,,,,,
11034 , Advanced Building Information Modeling (BIM),English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,Department of Civil Engineering,"
The general course objective is to give the participants a deeper
understanding of the main factors that characterize the vision of
digital building models and the integration of the overall
construction process (integrated BIM/VDC). Analyze and develop 3D
models and object-oriented methods for data representation, data
exchange, simulation and communication in a project. The course
focuses on analyzing and applying model-based methods and tools
that forms the future building processes, as well as to evaluate
the potentials and barriers in the implementation of BIM. 
","Analyse and apply tools and methods for project collaboration,
data exchange and project coordination Interpret and evaluate a parametric modeling concept importance
of a future 3D object-oriented workflow Apply a neutral common format as exchange format between
applications and the project partners for interoperability Perform and analysis of and use construction classification and
other standards, national and international, for data exchange and
data reuse Develop built applications for the generation of complex
parametric building structures and components using visual
programming. Perform simulations of building models and building entities
within a professional domain Analyse and evaluate objectoriented working methods impact on
the integration in the building process Analyse building processes and specify requirements for input
and output in an integrated process flow Evaluate the potentials in a BIM working method and the
barriers in the implementation of BIM Produce a report of an academic issue addressed at the
course","
Setting up a collaboration project through project agreements, ICT
specification for ICT regulations.

Model consistency check with model checker program (Solibri MC),
set up a project specific checklist.

Building structure for project coordination through exchange
platforms and guidelines.

Apply IFC as a common interchange format.

Analysis of the Danish building classification CCS and its
applications.

Apply the Danish guidelines and standardization as common
classification and reference structure, property data and
information levels, developed by Cuneco.

Development of digital, parametric building structures and
components with construction constraints, Revit and Dynamo,
graphical programming, adaptive components (Dynamo-Revit).

Simulation of properties for a building model within building
domaines as construction, energy and facilities management.

Analysis of selected construction processes to optimize them
through model-based methods, requirements for input and output in
the form of a standardized specification of building elements and
attributes using the method 'Information Delivery Manuals'
from building smart (IDM).

Evaluate the potentials in a BIM working method and the barriers in
the implementation of BIM

It concludes with a report of a distributed topic within the course
area or a case study of the implementation of ICT. 
",None,"
Flemming Vestergaard,
Jan Karlshøj"
,,,,,,,,,,,,
11035 , Advanced BIM for architectural engineering,Danish , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),BEng,Department of Civil Engineering,"
The overall goal is to provide building design students a variety
of specialized methods and tools in Building Information Modeling
(BIM), which can be used to solve more complex tasks in a design
and engineering context. The subject areas are: Analysis and
modeling of complex geometry and form; Parametrics in building
construction; Visual programming of parametric systems and
structures, 3D printing for presentation.

Finally there is a specific design task within the area of the
course. 
","Analyzing complex geometry in different scales, building
systems and building components Developing models of complex structures and elements from the
construction domain Analyzing parametrien with relations and constraints in an
existing and in an imaginary building construction Creating digital parametric building structures using tools for
visual programming Implement design iterations through parametric
specifications Creating physical models through 3D printing of digital
models Developing a concrete designs project using the methods,
techniques and tools that are introduced on the course Making presentation and communication of projects and solutions
through models, visualizations, charts and other media","
Tools for the analysis of complex geometry and shape: curves,
surfaces, solids.

Modeling of complex structures from the engineer's professional
practice.

Parametric studies of entities, relationships, variables in
building structures.

Development of digital parametric building structures - systems,
building elements and characteristics - using visual programming
tools such as Rhino/Grasshopper and/or Revit/ Dynamo.

3D printing from digital models for project presentation and
communication.

Finally there is a specific design task, the course introduced
methods and tools used. 
",None,"
Flemming Vestergaard,
Lotte Bjerregaard Jensen,
Jan Karlshøj"
,,,,,,,,,,,,
11050 , Super,English , 5 ECTS , 2016/2017 ,F4B (Fri 8-12),MSc,Department of Civil Engineering,"
Super-light structures and pearl-chain reinforcement are new
concrete structures invented at DTU Civil Engineering.

They open possibilities for new shapes of building structures and
for reducing the price and resource consumption to less than the
half of that of usual structures of concrete and steel.

The course aims to give the participants competences to understand,
design and calculate super-light structures and participate in the
development of their details, components and architectural
expressions.

In addition, the course gives competence in establishing
calculatiol models and identifying critical matters for a design,
which is important for engineering work at the early phases of a
building project. 
","comprehend the behaviour of a super-light structure assess the load-bearing capacity of a super-light
structure analyse structures in general by means of systems of
concentrated forces comprehend the behaviour of a pearl-chain reinforcement design a minimal super-light structure with pearl-chain
reinforcement establish calculational models and identifying critical matters
for a structure apply advanced materials in structural design understand how architecture can support minimal super-light
structures assess the price and resource consumption of a structure assess the constructability of a super-light structure present a design preferably by a movie or 3D pictures and a
brief report","
After a brief introduction, the participants define different tasks
for their project work.

It could be development of a prefabricated beam, column, a
connection detail, a bridge, a hall, an architectural expression of
a building or calculation tools, new combinations of materials etc.

The results are presented and visualised and thereby made
accessible for use by others. 
","11023,11744,11746,11311,11941","
Kristian Dahl Hertz"
,,,,,,,,,,,,
11066 , Building Renovation and Transformation,English , 5 ECTS , 2016/2017 ,F5A (Wed 8-12),MSc,Department of Civil Engineering,"
To give participants basic knowledge of structures and materials in
existing buildings, and with this background to enable them to
renovate and remodel using traditional as well as new building
techniques and building methods. 
","Understand the engineer's role in building renovation Find an appropriate methodology in different types of building
renovation Implement a building registration Propose methods for investigations of typical and critical
failures of the existing buildings Propose solutions for the renovation of typical elements in the
building envelope Propose solutions for the renovation of bathrooms in existing
buildings Implement advanced investigations/studies of moisture transport
in building elements Focus on current issues around the hazardous materials in
existing buildings like PCB, mercury, led, mould etc.","
The students in this course will deal with a number of important
engineering issues associated with building renovations.

The course will alternate between lectures and assignments. The
course includes current knowledge on building renovation - from the
general to the more detailed level.

The main part of the teaching days are affiliated with tasks that
are solved and delivered during the course. 
",,"
Søren Peter Bjarløv,Cristian Rønne"
,,,,,,,,,,,,
11067 , Building Renovation and Transformation ,English , 10 ECTS , 2016/2017 ,F5A (Wed 8-12) and June,MSc,Department of Civil Engineering,"
To give participants basic knowledge of structures and materials in
existing buildings, and with this background to enable them to
renovate and remodel using traditional as well as new building
techniques and building methods. 
","Understand the engineer's role in building renovation Find an appropriate methodology in different types of building
renovation Implement a building registration Propose methods for investigations of typical and critical
failures of the existing buildings Propose solutions for the renovation of typical elements in the
building envelope Propose solutions for the renovation of bathrooms in existing
buildings Implement advanced investigations/studies of moisture transport
in building elements Focus on current issues around the hazardous materials in
existing buildings like PCB, mercury, led, mould etc. Implement an actual renovation/​transformation project, based
upon a real case or Implement a scientific development work with the Rebuild
Platform at DTU Construction","
The students in this course will deal with a number of important
engineering issues associated with building renovations.

The 13-week period course will alternate between lectures and
assignments. The course includes current knowledge on building
renovation - from the general to the more detailed level. The main
part of the course days are affiliated with subtasks which are
solved and delivered during the course.

The 3-week period will include an open-ended, cross-disciplinary
design- or research oriented project assignment, including some of
the issues, the 13 week period has included. 
",,"
Søren Peter Bjarløv,
Christian Rønne,Cristian Rønne"
,,,,,,,,,,,,
11080 , Advanced Building Design,English , 10 ECTS , 2016/2017 ,E3A (Tues 8-12) and January,MSc,Department of Civil Engineering,"
To give participants knowledge of integrated building design, and
how specialised competences can be used in collaboration within
multidisciplinary project teams to create a design fulfilling many
functional requirements at the same time. In this course, you are
working with the additional competences it takes to construct
solutions to open ended problems compared with only being able to
analyse a given construction. The course is based on solving in
groups a realistic design job which is in line with the demands
given by the construction industry. In addition, you are working
with digital building design methods. 
","Collaborate with other specialists Analyse a client's requirements Participate in develop a design management scheme to enable the
project team to work to-gether towards common goals and
deadlines Use 3D object orientated building models and associated IT
tools to develop a detailed design solution Integrate various technical requirements into a functional
building design that satisfies the client brief Produce technical reports documenting the fulfillment of
specific functional re-quirements such as indoor climate, energy
performance, structural performance, fire and safety performance,
acoustic performance and constructability Justify and defend design decisions Develop an outline design and preliminary design Present the final design to the internal assessors Achieve recognition of the need for developing alternative
solutions and iterations in the design process Achieve knowledge about systems engineering","
This is a synthesis course to be taken late in an MSc study in
Civil Engineering or Architectural Engineering, where the students
have obtained advanced competences on specific topics. Each student
has the responsibility to on one hand to take active part in
creating a common design project, and on the other hand to
contributes with construction, analysis, and documentation within
his or hers own field of work. 
","11411,11030,11141,11115,11312,11120,11121,11203,11311,11126,11561,11993,11995,11994,11997","
Jan Karlshøj"
,,,,,,,,,,,,
11110 , Thermal Building Physics,Danish , 0 ECTS , 2016/2017 ,August,BSc,Department of Civil Engineering,"
The course gives an in-depth understanding of the heat transfer
mechanisms: Conduction, convection and radiation, as well as in
setting up heat balances. The course will give proficiency in
analysing the thermal conditions of whole buildings and building
components. The course enables the students to understand and use
calculation methods for steady-state, transient, one- and
multi-dimensional heat flows, including models for building
components. 
","discuss the heat transfer mechanisms which are relevant for
building thermal analysis: conduction, convection and
radiation carry out an analytical calculation of steady-state conduction,
convection and radiation heat transfer compose a heat balance for a zone within a whole building and
for a surface within a building component translate a problem concerning thermal conditions of a building
or building component into a physical/mathematical model carry out an analytical calculation of non-steady heat
conduction in a body explain about methods for numerical calculation of non-steady
heat flows in constructions carry out an analytical calculation of multidimensional heat
conduction in a body explain about numerical calculation of multidimensional heat
flow in building structures set up a model for calculation of multidimensional heat flow in
a building component judge what would be an appropriate design of the building
envelope with respect to achieving an optimal thermal function,
including minimization of thermal bridges carry out a complete thermal analysis of a building design
using the taught calculation methods, such that the thermal
function of the building will be optimized","
Analysis of heat transfer mechanisms: Conduction, convection and
radiation, and their application to heat transfer in buildings.
Calculation of heat transport under transient and multidimensional
conditions with introduction of appropriate thermal analysis
software.

Composition of the building envelope and the underlying principles.
Thermal properties of building components. Thermal analysis of
insulation for technical systems. 
","11937,11000,11738,11141","
Jørgen Erik Christensen,
Carsten Rode"
,,,,,,,,,,,,
11112 , Technical Building Services 1,Danish , 5 ECTS , 2016/2017 ,E1A (Mon 8-12),BSc,Department of Civil Engineering,"
The aim of the course is to make you able to design building
services for heating and ventilation with regard to indoor climate,
energy consumption and durability of the building.

After the course you are able to design a simple heating system and
systems for mechanical and natural ventilation. You are able to
size radiators, pipes and pumps in heating systems. You are able to
determine the need for ventilation from legal requirements and
requirements for thermal indoor climate and air quality. For
mechanical ventilation systems you are able to size grilles,
diffusers and ducts and to choose a suiting air handling unit. For
natural ventilation systems you are able to determine opening areas
and their placement. You are able to calculate the energy
consumption for pumps and fans included in the evaluation of the
energy consumption of the building and to show that the demands in
the building regulations are fulfilled. 
","describe the design and components of ventilation and heating
systems dimension radiator based heating systems and floor heating
according to technical and functional demands describe the use of an I-X diagram (Mollier diagram) determine the need for ventilation form legal requirements and
requirements for thermal environment and air quality determine physical and functional demands for mechanical
ventilation systems and select air terminals for inlet and
exhaust select a suitable air handling unit describe principles for calculation of heating and cooling
loads determine the necessary area and placement of openings in
natural ventilation systems evaluate whether requirements in the building regulations
regarding energy consumption of building services are
fulfilled","
In the course the basic layout and function of heating systems and
systems for mechanic and natural ventilation are gone through. The
hydraulic background for pipes and ducts is covered.

For heating systems the following is gone through:

- Determination of radiator power and choice of radiator

- Layout and dimensions of pipe systems

- Plan and dimensioning of floor heating

- Selection of pumps and determination of their electric power
consumption

For ventilation systems the following is gone through:

- The need for ventilation

- Ix-diagram

- Mechanical ventilation:

· Sizing of grilles and diffusers

· Layout and dimensions of duct systems

· Selection of air handling unit and the function of components in
the unit

· Efficiency of heat recovery

· Electric power consumption in fans

- Natural ventilation:

· Principles for natural ventilation

· Calculation of driving pressure and air flows

· Determination of size and placement of openings

During the course you work with projects where you size heating and
ventilation systems for a building. 
",None,"
Jørgen Erik Christensen"
,,,,,,,,,,,,
11115 , Building energy and technical services ,English , 5 ECTS , 2016/2017 ,E5A (Wed 8-12),MSc,Department of Civil Engineering,"
The course teaches the participants to perform integrated design of
buildings with focus on their technical installations for heating,
cooling, ventilation and lighting. The participants learn to
optimize design suggestions in order to meet the predefined
requirements for indoor environment and total energy consumption in
the best way. The design process is supported by a tool for
building performance simulation. 
","Set up the basis (requirements and requests) for integrated
design of a building with focus on indoor environment and energy
consumption Identify appropriate simulation tools to support the conducted
design process Calculate indoor environment and energy consumption for typical
rooms by use of dynamic calculation models with relatively few
input data for building geometry , envelope and building
services Perform preliminary analyses based on calculations of the
influence of the design parameters on the indoor environment and
the energy consumption for typical rooms and a whole building Based on the preliminary analysis, identify and design building
geometry and envelope Based on the preliminary analysis, identify and design heating,
cooling and ventilation systems including their controls Set up proposals for design of a building that fulfils the
minimum requirements to the indoor environment and the energy
consumption Perform detailed performance simulation of the indoor
environment and the energy consumption Evaluate quality of obtained simulation results Evaluate the performance of the different design proposals with
respect to the design requirements","
Integrated design and analysis of buildings based on commonly
applied solutions in the fields: building envelope, windows and
glass façades, heating and ventilation systems, and other relevant
building components and technical services.

Methods and calculation programs for an overall treatment of
building envelopes and technical services with regard to indoor
environment and total energy consumption. Methods for integrated
design includes: formulating performance requirements, setting up
space of solutions based on analyses of the performances of the
building with respect to the primary design parameters, setting up
design proposals, performing analyses and evaluation of the design
proposals based on detailed calculations of the performances of the
building design.

Examples of specific design parameters: form and orientation of the
building, façade solutions, insulation standards, selection of
heating, ventilation and air conditioning systems, routings for
pipes and ducts. 
","11121,11112","
Jakub Kolarik,
Toke Rammer Nielsen"
,,,,,,,,,,,,
11116 , Sustainable Buildings,English , 10 ECTS , 2016/2017 ,"E2 (Mon 13-17, Thurs 8-12)",MSc,Department of Civil Engineering,"
The course shall give the students an understanding of the
following:

Methods for product development of system products for new and
energy renovated sustainable buildings with focus on the energy
use. The solutions are especially based on use of thermal
insulation, heat recovery, passive solar heating. The development
includes indoor climate, energy, building technology, durability
and economy. The course will enable the students to develop energy
saving products in the building industry as system products in
sustainable buildings. 
","Perform documentation of the energy performance data of windows
and glass facades based on detailed finite element method
calculations of the thermal transmittance of the frames Perform analysis of performance of energy saving system
products as used in sustainable low energy buildings Perform a product development process based on rational
analyses of the need for improved products and proposed solutions
in the area of energy saving building envelope components and
HVAC-systems Perform a development of the parts of sutainable buildings that
are relevant for the energy performance as system products Support companies in using rational methods for product
development of energy efficient building products Support companies in using methods for development of
sustainable low energy buildings as system products Write reports with presentations of the results of topics
listed above based on evaluation of which informations are relevant
for the client Write reports with documentation of the work on the activities
listed above based on evaluation of which information is relevant
for the internal filing of the project","
Methods for development of:

Components and systems for sustainable low energy buildings

Highly insulated building envelopes

Ventilation systems with efficient heat recovery and low electrical
energy use

Windows with net energy gain

Solar shading systems

Atrias

Solar walls

Building integrated heating and cooling systems

Building integrated heat storages

Rational methods for product development of energy saving building
products as system products. 
",11115,"
Svend Svendsen"
,,,,,,,,,,,,
11117 , Solar Heating Systems,English , 10 ECTS , 2016/2017 ,"F3 (Tues 8-12, Fri 13-17)",MSc,Department of Civil Engineering,"
To inform the participants of the fundamental mode of operation of
solar heating systems and give them knowledge of the problems about
the practical design of solar collectors and solar heating systems.
This provides the necessary background for being able to calculate
and dimension solar heating systems and connect these with
traditional heating systems for domestic hot water and space
heating. 
","Determine the efficiency of solar collectors Calculate the thermal performance of solar collectors from the
efficiency expression of the solar collectors Determine the thermal characteristics of heat storages Calculate the thermal performance of solar domestic hot water
systems Explain how solar heating systems are connected to traditional
systems for hot water and space heating Optimize small and large solar domestic hot water systems Evaluate differently designed solar combi systems Explain how solar heating plants are designed Estimate the energy savings for solar heating systems","
The design and mode of operation of solar collectors, heat storages
and solar heating systems. Heat balance and efficiency factors of
solar collectors. Calculation and test of the efficiency of solar
collectors. Thermal behaviour of heat storages. Calculation of
temperatures in heat storages. Calculation and optimization of
solar heating systems and exposition of conditions about the
construction and design of these. Both individual and collective
solar heating systems including seasonal heat storages are treated.

","11937,11121,11738","
Simon Furbo"
,,,,,,,,,,,,
11121 , Thermal Building Physics,Danish , 5 ECTS , 2016/2017 ,F1B (Thurs 13-17)  or  August,BSc,Department of Civil Engineering,"
The course gives an in-depth understanding of the heat transfer
mechanisms: Conduction, convection and radiation, as well as in
setting up heat balances. The course will give proficiency in
analysing the thermal conditions of whole buildings and building
components. The course enables the students to understand and use
calculation methods for steady-state, transient, one- and
multi-dimensional heat flows, including models for building
components. 
","discuss the heat transfer mechanisms which are relevant for
building thermal analysis: conduction, convection and
radiation carry out an analytical calculation of steady-state conduction,
convection and radiation heat transfer compose a heat balance for a zone within a whole building and
for a surface within a building component translate a problem concerning thermal conditions of a building
or building component into a physical/mathematical model carry out an analytical calculation of non-steady heat
conduction in a body explain about methods for numerical calculation of non-steady
heat flows in constructions carry out an analytical calculation of multidimensional heat
conduction in a body explain about numerical calculation of multidimensional heat
flow in building structures set up a model for calculation of multidimensional heat flow in
a building component judge what would be an appropriate design of the building
envelope with respect to achieving an optimal thermal function,
including minimization of thermal bridges carry out a complete thermal analysis of a building design
using the taught calculation methods, such that the thermal
function of the building will be optimized","
Analysis of heat transfer mechanisms: Conduction, convection and
radiation, and their application to heat transfer in buildings.
Calculation of heat transport under transient and multidimensional
conditions with introduction of appropriate thermal analysis
software.

Composition of the building envelope and the underlying principles.
Thermal properties of building components. Thermal analysis of
insulation for technical systems. 
","11937,11000,11738,11141","
Jørgen Erik Christensen,
Carsten Rode"
,,,,,,,,,,,,
11122 , Heat and mass transfer in buildings,English , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17),MSc,Department of Civil Engineering,"
This course will give you insight and skills to analyse heat, air
and moisture transfer in building components and building zones.
These will allow you to make hygrothermal designs for new building
components and building zones, and to diagnose hygrothermal
problems in existing building components and building zones.

Moreover, the course will give you proficiency in the required
mathematical techniques and problem solving approaches. 
","clarify why heat, air and moisture transfer are essential in
the hygrothermal design and diagnosis of building components and
building zones formulate heat, air and moisture balances for the analysis of
hygrothermal problems explain and apply the transport equations for heat, air and
moisture in building components and building zones apply mathematical methods and problem solving approaches for
hygrothermal calculations assess the reliability of the obtained results classify building materials concerning their hygrothermal
properties evaluate the influences of material properties on the generic
hygrothermal response of building components and building
zones design hygrothermally correct building components and building
zones diagnose hygrothermally incorrect building components and
building zones","
The course will teach you to design hygrothermally correct and to
diagnose hygrothermally incorrect building components and whole
buildings. To those aims, the following issues will be discussed:

- criteria for building component durability and proper
hygrothermal condition of building zones;

- heat, air and moisture balances;

- heat transfer revisited (conduction, convection, radiation,
advection);

- moisture transfer (vapour diffusion, advection of vapour, liquid
capillary transfer);

- air transfer (air diffusion);

- building materials and their hygrothermal properties (structural
materials, insulation, air barriers and vapour barriers);

- mathematical methods (systems of equations, non-linearity,
control-volume method);

- problem solving approaches (conceptualization, reliability) 
",11121,"
Carsten Rode"
,,,,,,,,,,,,
11124 , Computational Fluid Dynamics for Buildings,English , 5 ECTS , 2016/2017 ,E5B (Wed 13-17),MSc,Department of Civil Engineering,"
To create simulation models within the CFD code Fluent for heat and
fluid flow investigations in rooms and buildings, in building
envelopes, in building services or in solar heating systems. It is
the objective to make the participants familiar with the use of CFD
in at least one of the following fields: Thermal conditions of
buildings and comfort; Indoor air flow and ventilation; Wind around
buildings and pedestrian comfort; Fire modeling and safety; Energy
efficiency of building components and building services including
solar heating systems; Optimal design of building envelops and
building structures, etc. 
","Explain the principles of CFD calculations Formulate a CFD project on thermal conditions of buildings or
wind around buildings or building services or another relevant
field Determine the modelling goals and the scope of the CFD
simulation, in consideration of time consumption and accuracy Create a geometry and mesh in 2 or 3 dimensions Use Fluent equation solver to determine fluid flow and heat
transfer Evaluate and use turbulence models and models for heat
transfer Determine heat transfer and fluid flows on buildings or
building services by means of CFD calculations Determine if CFD calculations have obtained convergence Analyse and present calculation results Evaluate the reliability of heat transfer and fluid flows
calculated with CFD models","
Geometry and mesh creation in 2D and 3D dimensions; Solver settings
and solution strategy using Fluent; Turbulent flow and turbulent
modeling; Heat transfer modeling using Fluent; Analysis and
presentation of calculation results; Evaluation of reliability of
results from CFD calculations; Assignment in one of the following
fields: Thermal conditions of buildings and comfort; Indoor air
flow and ventilation; Wind around buildings and pedestrian comfort;
Fire modeling and safety; Building components and building services
including solar heating systems; Optimization design of building
envelops and building structures, etc. 
","41101,11947,11112,11121,11374,11739,11738,11221","
Jianhua Fan"
,,,,,,,,,,,,
