COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
30130 , Planetary Physics,Danish , 5 ECTS , 2016/2017 ,E5B (Wed 13-17),BSc,National Space Institute,"
The course provides a general introduction to planetary physics and
solar system exploration. The current state of knowledge of the
planets, their formation and evolution are introduced. In parallel,
significant focus are put on the various methods for scientific
exploration. Unsolved puzzles and open key questions are
elucidated. The course will provide insight to a science in rapid
contemporary development. 
","explain theories of the evolution of the Solar System describe planets, satellites, rings, asteroids and comets calculate orbits of planets and satellites evaluate the basic physical structure of planetary interiors
including rotation and moments of inertia explain basic processes that forms planetary surfaces, in
particular impact cratering and vulcanism estimate tiddal forces, tidal warming, the Rochelimit describe the basic composition,structure and circulation, and
calculate basic physical parameters describe theories for evolution of planetary atmospheres and
calculate basic parameters describe planetary magnetic fields and magnetospheres evaluate important energy sources, including differentiation,
accretion, solar heating, greenhouse effect and albedo explain methods for solar system exploration, including also
detection of planets around other stars.","
Planetary interiors, surfaces, atmospheres and magnetospheres,
satellites and rings. Evolution of the solar system, impact
cratering, magnetic and gravity fields, planetary rotation and
orbits, tidal forces, planetary heating, comets and asteroids. 
","10034,10033","
Kristoffer Leer"
30140 , Geophysics,Danish , 5 ECTS , 2016/2017 ,F5B (Wed 13-17),BSc,National Space Institute,"
This course gives an introduction to the physics of the Earth's
interior and its environment 
","describe the structure of Earth's interior explain the theory for plate tectonics and plate
reconstructions explain the basics of seismic wave propagation explain the basics of the Earth's gravity and magnetic
field explain the basics of heat transport in the Earth's
interior explain the basics of the theory of paleomagnetism in
rocks describe how to derive models of Earth's interior based on
geophysical measurements explain the basics of of the components of the Earth's
climate system and their role in the climate system explain basic features of the Earth's climate history use simple models to describe the interaction between the
atmosphere, the oceans, the ice caps, tthe geosphere, and the
biosphere analyse the response of the climate system on changes in the
individual components and in the interchange of matter and energy
between the components.","
Structure of the Earths interior, seismic wave propagation,
Earth's gravity and magnetic field, shape of Earth, geoid, heat
transport, components of the Earth system and their biogeochemical
interaction. 
","10034,30130,10033,01035,02633","
Arne Døssing Andreasen"
30150 , Mathematical and Numerical Methods in Earth and Space Physics,Danish , 5 ECTS , 2016/2017 ,F1B (Thurs 13-17),BSc,National Space Institute,"
The course aims to give an introduction to the fundamentals of
continuum mechanics and its application in space- and geophysics. 
","explain the fundamental concepts of the theory of continuous
media explain the concepts of stress, strain, external forces, and
constitutive relations explain and use the equations of motion use continuum theory to analyze and solve simple geophysical
and astrophysical problems solve problems on static pressure and tension in the earth,
planets and stars solve problems of wave propagation in the earth and planetary
and stars solve problems of flow phenomena in the ocean and the Earth,
planets and stars solve the problems of plastic flow in ice caps solve problems of flow in porous media.","
Introduction to Cartesian tensors. Deformation and rotation.
Stress, strain. Law of balance, Volume, Mass, Momentum, Angular
momentum, Energy Examples of applications: Hydrostatic pressure,
elasticity, pressure waves, ocean waves, ocean flow, atmospheric
flow, plastic flow in the Earth, ice flow, flow in porous media.
Introduction to Finite Differences, finite element and Boundary
integral method. 
","30140,30120,01005,01035","
Shfaqat Abbas Khan"
30160 , Continuous and Discrete Time Signals,Danish , 5 ECTS , 2016/2017 ,F2B (Thurs 8-12),BSc,National Space Institute,"
To introduce the student to the theory, methods and algorithms for
continuous and discrete time signals. These signals are essential
to communication systems, electronic products, and IT systems
including remote sensing systems. The programming language Matlab
is applied extensively. 
","define and analyze linear systems classify periodic and aperiodic signals defined for continuous
time and for discrete time determine the Fourier spectra of periodic and aperiodic
continuous-time and discrete-time signals apply the Fourier transform theorems apply computationally efficient algorithms to transform between
the time and frequency domains analyze aliasing and choose the sampling frequency
accordingly apply fundamental types of signal processing, e.g. filtering,
korrelation, and modulation utilize the relationship between the Fourier transforms in
relation to sampling and signal repetition apply power spectrum estimation methods define stocastic signals and their spectra define and utilize modulation forms for continuous-time and
discrete-time signals apply Matlab for analysis of systems and signals, as well as
for signal processing.","
The course addresses linear systems and continuous and discrete
time signals: linearity, impulse and frequency responses, Fourier
Series, Fourier Transform, Discrete Fourier Transform, Diskrete
Time Fourier Transform, FFT, power spectra, Nyquist sampling
frequency, aliasing, stochastic signals, complex signals,
modulation, Matlab. 
","01005,31001,01035","
Jørgen Dall"
30200 , Measurement Technologies in Earth and Space Physics,English , 10 ECTS , 2016/2017 ,"E3 (Tues 8-12, Fri 13-17)",MSc,National Space Institute,"
To provide a thorough overview of technologies including
instrumentation, observation techniques, models, methods and
monitoring systems to monitor, map and explore physical processes
and structures within the four focus areas of environmental and
climate monitoring, mapping and navigation, the physics of the
Earth, and the exploration of the Universe. 
","explain the parameters in the physical processes and structures
within the four focus areas describe the most important models to describe the processes
and structures within the four focus areas explain the most important observation techniques within the
four focus areas select observation techniques to monitor, map, and explore
important parameters for processes and structures within the four
focus areas describe the most important instrumentation utilized for
observationtechniques within the four focus areas explain the most impotant methods for processing of data for
monitoring, mapping and exploration of processes and structures
within the four focus areas explain the user requirements to monitoring, mapping, and
exploration systems within the four focus areas explain the design of the most important monitoring, mapping
and exploration systems within the four focus areas.","
The course contains for each of the fields environmental and
climate monitoring, mapping and navigation, the physics of the
Earth, and the exploration of the Universe, a review of the most
important physical processes and structures and models, observation
techniques for monitoring, mapping and exploration, instrumentation
for these observation techniques, methods for processing of the
data from these instruments, and systems for monitoring, mapping
and exploration. 
",,"
Henning Skriver"
30210 , Data processing methods in Earth and Space Physics,English , 5 ECTS , 2016/2017 ,January,MSc,National Space Institute,"
To provide the student insight into and practical experience with
methods to analyze and process data within the fields of Earth and
space physics, including methods for temporal and spatial data. 
","analyze a dataset and select suiteable methods to extract
relevant information describe and utilize spectral analysis, decomposition and data
reduction methods such as fft, principal component analysis and
empirical orthogonal functions describe and utilize linear filtering of data for deconvolution
and noise reduction choose and apply suited interpolation methods fx. kriging,
nearest neighbor and inverse distance weighting describe spheric harmonic functions and their use to compute
potential fields. utilize and describe different minization methods describe and utilize methods for klassification and change
detection. describe methods to quantify the quality of measurements and
the goodness of fit of models to measurements and apply the
methods","
The course contains methods for data processing of astrophysical
and geophysical data. The main themes are analytical and numerical
methods for analysis and processing of time series and spatial
data, including statistical methods, noise reduction, and
deconvolution.

The methods will be used on a number of specific examples from
astrophysics and geophysics, including analysis of the magnetic
field, tidal effects, airborne and satellite images, X-ray,
gamma-ray and microwave images of black holes, neutron stars, and
galaxies. I the examples a dataset is followed from the
observationsstage to the finished high level produkt. 
","30200,30230","
Lars Stenseng"
30220 , Synthesis in Earth and Space Physics,English , 10 ECTS , 2016/2017 ,Fall  or  Spring,MSc,National Space Institute,"
To complete a project where an open problem is solved, in which a
combination of skills and competences obtained through the
technological specialization and the normative competence courses
are used. 
","describe, design, construct, validate and choose solutions in
the form of monitoring, mapping or exploration systems or parts
hereof, by combining measurement technologies with an understanding
of physical processes and structures complete a larger development project analyse a heteorogeneous problem and formulate a precise
requirements specification for the task to be solved perform problem, design and implementation oriented analyses
and discuss advantages and disadvantages for alternative
solutions make a plan for how a task can be solved on time with the
available ressources explore and analyze relevant technologies for solving the given
problem substantiate the choice of technologies on the basis of clearly
formulated premises complete a larger development project, including the production
of a technical documentation which makes clear how major concepts
from the problem formulation are traceable in the
implementation present their results and analyses in a precise and clear
way.","
The exact project and theme will be agreed between the student and
a supervisor chosen by the student in connection with the
enrollment. 
","02671,30210,30200,30230","
Henning Skriver"
30230 , Data Analysis and Modeling in Geoscience and Astrophysics,English , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12),MSc,National Space Institute,"
To give the students insight into the mathematical description of
measurements (laboratory, observatory, satellite and field data)
and their application to the study of astrophysical and geophysical
systems. 
","find suitable representations/​parametrizations of data and
models classify inverse problems solve linear inverse problems with analytical methods examine how noise on the data propagates into uncertainty on
the solutions use prior information in solving an inverse problem use methods to avoid instability in numerical solution
methods perform a Fourier analysis of data that are non-uniform
distributed solve weakly non-linear problems with iterative methods based
on linearization","
The course deals with methods for representation and quality
assessment of data, parameterization of physical systems,
description of empirical and analytical relationships between data
and model parameters, stochastic description of uncertainties and
noise, and stochastic and deterministic quantification of prior
knowledge about a physical system.

A number of analytical/numerical methods for solving linear and
nonlinear inverse problems is presented. The propagation of noise
in the data to uncertainty of the solutions is a major theme in the
course. 
","01418,01246,02685,02631,02632,02633","
Nils Olsen"
30300 , Introduction to Spacecraft Systems and Design,English , 10 ECTS , 2016/2017 ,E5 (Wed 8-17),MSc,National Space Institute,"
Students get an understand satellite systems and their
applications, physical properties of the space environment and the
systems engineering elements of a spacecraft project. This course
gives the students the basics for further studies within aerospace
technology. 
","make simple interpretations of images of the Earth explain the effects high-energy radiation has on electronic
circuits explain the principles of launching a spacecraft into orbit in
space describe the dynamics and stability of a spacecraft calculate available power from radiation from the Sun and
reflections from Earth determine surface materials to obtain thermal balance within a
specified range of temperatures within the spacecraft explain vibrations met during launch and mechanical design make an overall design including main properties of components
like solar arrays, power supply, cpu load and power. explain overall functionality and properties of on-board
software explain quality assurance and project planning of a spacecraft
project calculate basic parameters for radiocommunication with a
spacecraft.","
• Satellites - why and how?

• Launch into orbit about Earth

• Satellite systems and their functionality

• Phases of a space project.

• Ground segment and radio communication

• Spacecraft hardware and software architecture

• Power

• On-board computer and other hardware

• Attitude and orbit control systems

• Attitude determination

• Space environment: radio activity, vacuum, thermal conditions

• Mechanical structure and mechanisms: requirements, test and
examples

• Applications. 
",,"
Henning Skriver"
30320 , Spacecraft Instrumentation Systems,English , 10 ECTS , 2016/2017 ,"F2 (Mon 13-17, Thurs 8-12)",MSc,National Space Institute,"
To enable the student to design and verify complex Aero-space
instrumentation systems. The course emphasizes standard design
drivers as quality, precision, longevity, robustness and industrial
norms and standards. To enable a conceptual verification, the
students are required to realize critical parts of their designs in
the laboratory. The theories, techniques and methods learned are
common to aerospace, medico-techniques, military electronics,
robotics etc. 
","design a instrumentation system for space use derive relevant design drivers from a suite of
requirements derive an adequate design from mission specification and
drivers analyze and rank different designs with respect to PA
aspects analyze and rank different designs with respect to QA
aspects analyze a given instrument with respect to relevant comsumables
for the application analyze and quantify the design arrived with respect to
performance optimize the achieved design wrt. robustness and autonomy of
operation optimize the chosen design wrt. choise of components and parts
vis-a-vis the space environment optimize a design for ruggedness wrt. launch and space
operation design a test and verification strategy for the chosen
design.","
The course is sectioned into two parts: The lecture hours, where
the theory, standards and methods are taught, and a laboratory
part, where teams of students form study groups that solve
practical assignments.

These assignments are all derived from the international satellite
projects in which the department participates, why it is the
intention, that the designs are to be used for later missions.
Therefore, the assignments include both system engineering,
robustness and space-hardening aspects as well as instrumentation
aspects. 
","49215,30030,30020,31860,72141,31820,30330,31840","
John Leif Jørgensen"
30330 , Image Analysis with Microcomputer,English , 10 ECTS , 2016/2017 ,E1A (Mon 8-12) and E1B (Thurs 13-17)  or  E2A (Mon 13-17),MSc,National Space Institute,"
The course's main focus is on the hardware/software interaction
and on development and application of electro-optical systems.
Emphasis is on optimal hardware performance, i.e. optics, camera,
acquisition HW, in application in surveillance, navigation,
medicine and industrial control. 
","design a stand alone image analysis system optimize the electro optical front-end research and design an adequate algorith for the basic
measurement problem perform an exhaustsive scene analysis perform an adequate noise source analysis design and implement a digital version of the algorithm perform the relevant Software/Hardware analysis implement and verify the selected analysis algorithm plan, implement and evaluate the implemented method evaluate the actually implemented method(s) against alternative
solutions.","
In the first 10 weeks, the principle of image formation in optical
systems, and the physics of photo absorption and electron transport
in semiconductors (with emphasis on CCD an APS technology). The
students will also be introduced to analogue and digital processing
of electronic image information and the use and optimal use of SW
libraries.

In the last part of the course, focus is on application and
embedding of image analysis in real world applications. Examples on
fields addressed are object classification and recognition applied
in vision based navigation in 2D and 3D scenes, and automatic
detection and recognition of targets. Throughout, the focus is on
usability through robustness and autonomy. 
","30020,30021","
John Leif Jørgensen"
30340 , Radar and Radiometer Systems,English , 10 ECTS , 2016/2017 ,"F3 (Tues 8-12, Fri 13-17)",MSc,National Space Institute,"
The course emphasizes system aspects and deals with two important
microwave sensors - radar and radiometer systems - used for remote
sensing and surveillance. It is the aim that the student will
eventually be able to perform a proper system analysis and design
of radar and radiometer systems for various applications. 
",discuss radar equation and analyze its concequences demonstrate and analyze MTI and Tracking radars analyse and develop pulse compression techniques analyse and design radar systems analyse and design SAR techniques analyse and design ice sounding radars discuss and analyse radiometer types discuss imaging radiometer systems analyse and design radiometer systems organize project work write technical report,"
The course will describe systems like airport traffic control
radar, weather radar, air- and space borne synthetic aperture radar
(SAR), and ice sounding radar. The theory behind the systems is
described and the systems are worked through on a block diagram
level. Likewise radiometer systems are introduced: what is
radiometry, radiometer principles, imaging radiometer systems,
polarimetric radiometer. The course is strongly related to the
sensor development taking place at DTU Space within airborne SAR
and radiometer. 
",31405,"
Niels Skou,
Sten Schmidl Søbjærg"
30350 , Remote Sensing,English , 10 ECTS , 2016/2017 ,"E4 (Tues 13-17, Fri 8-12)",MSc,National Space Institute,"
Radar and radiometer systems are used from satellites and aircrafts
to measure and monitor the surface of the Earth, including the land
surfaces, the oceans and the atmosphere. This is called remote
sensing or Earth observation and is of utmost importance for the
monitoring of the Earth’s environment and climate.

The general course objectives are to provide the students with an
understanding of those radar and radiometer techniques and systems,
that are used for remote sensing, with a special emphasize on the
technical description of the sensors, and on the application of
these techniques for measuring and monitoring of properties of the
surface of the Earth. This also includes knowledge about the
necessary data processing techniques. 
","analyse the interaction of electromagnetic waves with surface
and volume scatterers analyse the synthetic aperture radar (SAR) technique and
discuss its applications analyse the polarimetric SAR technique and discuss its
applications analyse the interferometric SAR technique and discuss its
applications describe the polarimetric SAR interferometry technique analyse the radar altimeter and wind scatterometer techniques
and discuss their ocean applications analyse and compare microwave radiometer techniques discuss applications of microwave radiometers including the
estimation of ocean salinity and soil moisture, and the monitoring
of sea ice describe remote sensing techniques and applications at visible
and infrared wavelengths implement a data processing method and interpret the
results plan and perform project work write a technical report.","
The course includes a survey with application examples of sensors
like side looking radar, radar altimeter, windscatterometer,
radiometer, and multispectral scanner. Applications are primarily
within oceanography including sea pollution, glaciology including
sea ice, mapping, farming, and forestry. The course includes for
each of the above-mentioned sensors a description of the techniques
as well as the relevant applications with examples, and in addition
discussions about the necessary data processing and interpretation
methods.

The course is directly related to the remote sensing research that
has developed at DTU Space through more than 30 years. 
",31405,"
Henning Skriver"
30510 ," GPS, GIS and Setting out",English , 5 ECTS , 2016/2017 ,June,MSc,National Space Institute,"
To give an all round knowledge of satellite positioning (GNSS/GPS),
geographical infomation system (GIS) and technical surveying
techniques through practical exercises and project work. 
","describe the basic theory of GNSS and mention selected systems
and their characteristica explain the functionality of survey instruments and commonly
used practice and calculation methods carry out a test and calibration of the surveying
instruments use leveling instruments, total station instruments and GNSS
instruments for surveying and setting out in the field measure terrain and topography, establish and densify fixed
control points network analyze the conducted measurements by consistency checks to
detect outliers and estimate the uncertainties of the measurements
and the results describe and transform between various global, regional, and
local geodetic datums and reference frames describe commonly used international and Danish map
projections visualize survey data from the field together with existing
data in GIS perform simple geospatial analysis in GIS plan survey and setting out campaigns, choose the appropriate
instrumentation and estimate the required effort.","
Satellite positioning (GNSS/GPS) theory and exercises with GNSS
instruments for accurate positioning using static and kinematic
methods. Use of a total station instrument to measure angles,
distances and heights. Measure heights with leveling instruments,
including verification and calibration of instruments.

Geodetic datum, map projections, coordinate systems and
transformations of data between systems.

Error theory (random, systematic, gross errors, and error
propagation) and a brief introduction to least squares adjustment
of redundant observations.

Setting out of points and lines including the calculation of data
for setting out, and control of the set out points.

Basic introduction to GIS e.g. combine data from own field
measurements with existing geospatial data. Introduction to data
analysis in GIS.

After an introduction of theory and methods through lectures and
exercises the students carry out projects based on cases from urban
and rural areas. In the projects the learned methods are combined
and the student groups plans, establish fixed control points,
survey, set out and analyses the data independently. 
",01005,"
Lars Stenseng"
30530 , Geographic Information Systems,English , 5 ECTS , 2016/2017 ,F4A (Tues 13-17),MSc,National Space Institute,"
To introduce the basic concepts of Geographical Information Systems
(GIS). To give an insight into spatial information and geodata. 
","describe examples of GIS applications with their requirements
on geospatial data and GIS functionality develop a simple application schema for a given spatial problem
in third normal form in alignment with a suitable spatial data
model handle a commercial GIS software for typical geospatial
questions without programming use official Danish geodata databases for simple analyses transform geodata between different geodetic datums and
projections describe different techniques for acquisition of geodata with
respect to their fundamental principles, their field of
application, the required effort and their limitations design of spatially enabled databases and formulate simple
queries in it apply geometric operations to geodata in the vector and raster
domain describe simple geostatistical concepts of spatial co-variation
and interpolation and calculate simple statistics and
semivariograms understand important applications as route optimization and
communication network design with close relations to GIS formulate requests to geoweb services that are based on
international standards.","
• Introduction to GIS

• Digital maps, including technical maps, topographical maps, and
cadastral maps

• Coordinate systems, map projections and datums such as EUREF89,
ED50, UTM and S34, and geo-coding

• Relational and spatial databases, spatial indexing, and queries
with SQL

• Exploratory data analysis, measures of spatial continuity
(semivariograms), spatial interpolation (kriging)

• Spatial analysis in vector and raster data models

• The use of GIS in traffic planning, municipal and regional
administration and planning. 
",None,"
François Anton"
