COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
41030, Mechatronics Engineering Design,Danish , 10 ECTS , 2016/2017 ,F5B (Wed 13-17) and June,BSc,Department of Mechanical Engineering,"
Mechatronics is the synergy of mechanical engineering, electronic
engineering, and information technology. System thinking is the
essence of mechatronics. This course will enable the participants
to learn how to articulate mechatronic design specifications, how
to make a system design, based upon selected components in
mechanical, electronics/electrical, IT domains, how to document the
system integration of subsystems and finally develop this into a
functional prototype. 
","Proceed the design of a mechatronic system based upon a given
task formulation Formulate a design specification with focus upon functionality
and logic Create alternative mechatronic design concepts based upon this
specification and decide for the best alternative Create a detailed design based upon a systematic search for
standard mechanical, electronic and IT components, and design of
other necessary components. Verify the design’s behaviour by software tools like state
diagrams Build a functional prototype using the tools presented in the
course Use CAD tools to make 2D production drawings Report and present the system to internal and external
assessors","
The topics covered include: V-model of mechatronic design theory,
design specification, commonly used machinery elements, electric
motors, commonly used sensors, microcontroller, statechart, Arduino
programming, etc.

The participants will partly design their own parts and/or partly
design with conventional product components. The exercises include
use of outlines, design drafts, shop drawings, and assembly
drawings.

Documentation is an important part of the assignments, where
participants will use engineering design handbooks, datasheets and
catalogues, and explain their design processes in an analytical
way. It is expected that all participants will get the opportunity
to make product documentation by use of CAD, bill of materials
(BOM), state diagrams and program source codes.

During the 13-week semester, the participants will get familiar
with the basic concepts in mechatronics design through three
thematic assignments in 'Sensors & Data', 'Rapid
Prototyping & 3D printers' and 'Electronics &
Communication'. A typical assignment will last four weeks.

3-week period will be devoted to the final project, and will focus
on designing, developing and prototyping mechatronics products and
systems, which will incorporate the skills and knowledge learnt
during the 13-week semester. The participants will work in teams
and will use the workshop facilities at MEK and Skylab to realize
their prototypes. 
","41020,42020,42612,41612","
Ali Gürcan Özkil"
,,,,,,,,,,,,
41031, Industrial design 1,Danish , 5 ECTS , 2016/2017 ,January,BSc,Department of Mechanical Engineering,"
to achieve a basic knowledge of - and skills in the industrial
design process:

- understand and use industrial design methodology

- knowledge about aesthetics

- skills in 3-D plastic modelling

- knowledge of and skills in the synthesis of form, colour, and
functionality

- enhanced model building skills and presentation techniques 
","describe and apply basic design methodologi identify design related problems and needs in target
groups formulate a design specification accompanied by
imageboards select and apply relevant visual communication tools in the
different fazes of the industrial design process to design a basic product to build a full scale plastic 3D model of a selected
concept work independently on an individual design assignment argue for a selected design solution through text and
illustrations","
Lectures on the themes relevant to the course followed up small
obligatory assignments to be presented in class and then assesed
and approved of by the lecturers.The course has one comprehensive
product assignment to be handed in at the end of the semester. The
product category is chosen by the student. The solution is
described by posters and a physical model.

This assignment is evaluated by the lectureres and an external
censor.

 Lectures in:

- Basic Form Theory

- User oriented Design

- Design History in general

- the Correlation between Form, Colour, and Function in selected
tangible products

- Advanced visual communication technicques 
","42010,41010,42012,41012","
Per Boelskifte"
,,,,,,,,,,,,
41035, Dynamics and Vibrations,Danish , 5 ECTS , 2016/2017 ,F1B (Thurs 13-17),BSc,Department of Mechanical Engineering,"
To provide understanding of fundamental dynamic phenomena in
mechanical systems, and for how such phenomena can be predicted,
analyzed, controlled, limited, and possibly exploited. To provide
training in setting up and analyzing simplified physical and
mathematical models capable of describing the dynamic behavior of
real mechanical structures. To provide a background for reading
scientific / technical literature and communicating with experts in
the field. 
","Identify the relevant degrees of freedom for simple models of
mechanical systems, and detect sources of inertia, stiffness,
energy dissipation, and external forces. Use kinematical relations to describe and analyze planar
movement (absolute and relative) in orthogonal and curvilinear
coordinates. Use kinetic laws, such as Newton’s 2nd and 3rd laws and
conservation of momentum and energy, to describe the relation
between external loads and planar movement for simple models of
mechanical systems with a finite number of degrees of freedom. Rewrite equations of motion for specific models into the
standard form of ordinary differential equations (scalar or
matrix-vector form). Use mathematical and numerical methods to solve standard
equations of motion for mechanical system models. Give applicable interpretations and evaluation of analytical
and numerical results. Identify resonance problems for mechanical systems whose
dynamics (i.e. inertia and energy dissipation) can not be
neglected. Apply theories for simple idealized models in the design and
analysis of real dynamic systems. Account for the limitations in the models and methods used, and
predict the possible consequences of making simplified assumptions,
especially linearization and limitations to the number of degrees
of freedom. Present written problem solutions and reports that are well
structured, complete, clear and concise, critically assessing /
concluding, and otherwise confirming to accepted standards for
written presentation in the subject area.","
Fundamental Dynamics: Plane kinematics and kinetics of particles,
systems of particles and rigid bodies, including impulse and
momentum (linear and angular), conservation laws, free-body
diagrams, impact, relative motion, and virtual forces; Introduction
to 3D rigid body dynamics.

Vibrations: Free and forced vibrations of systems with one or
several degrees-of-freedom; natural frequency and resonance,
frequency response; simple modal analysis; transient vibrations.

Design and control of Vibrations: Isolation of shock and vibration,
vibration dampers, optimization, passive and active control; modal
design criteria.

Course organization: The fundamental dynamic phenomena, concepts,
and tools obtain meaning and are learnt while designing the basic
geometric elements of a roller coaster having extreme slopes,
falls, swings, and loops. As a part of this attention will be paid
on how real and complicated objects and phenomena can be described
and analyzed in an idealized and abstract manner. Vibration
phenomena, concepts, and tools are presented step-by-step, while
students elaborate models and analyze different types of dynamic
structural models for the main components of a real windmill. For
both problems (roller coaster and windmill) students will be
working with physical and mathematical modeling, mathematical
analysis, physical experiments, computer simulation, and computer
animation. 
","01007,41015","
Jon Juel Thomsen,
Ilmar Santos"
,,,,,,,,,,,,
41045, Thermodynamic Modelling,Danish , 5 ECTS , 2016/2017 ,F3A (Tues 8-12),BSc,Department of Mechanical Engineering,"
To enable the student to apply the thermodynamic theory for
practical applications, both the phenomena observed in daily life,
use in product design and for description of components, processes
and systems in energy conversion plants, e.g., power plants,
engines, refrigeration systems and heat pumps. 
","understand principles of thermodynamics make models of closed and open systems apply 1st and 2nd Law of Thermodynamics transform theoretical knowledge to practical problems calculate thermodynamic state changes calculate thermodynamic cycles (power generation,
refrigeration, engines etc.) calculate heat transfer and fluid processes calculate thermodynamic process with EES (Engineering Equation
Solver) have the ability to apply thermodynamics in daily life have the ability to apply thermodynamics in product
development","
Thermodynamic definitions; conservation of mass and energy; control
volume and control mass; phase diagrams and cycles; relevant
systems power plants, engines, refrigerators,Simulation and tools;
Engineering Equation Solver (EES); general modelling and
simulation; introduction to heat transfer and fluid mechanics.
Application of thermodynamics to daily life observations and
products 
",01007,"
Brian Elmegaard,
Lasse Røngaard Clausen"
,,,,,,,,,,,,
41051, Product life and environmental issues,Danish , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),BSc,Department of Mechanical Engineering,"
This course (only offered in Danish) has the following main goals:

- To give insight into strategies and tools for handling
environmental problems in connection with the design of products
and product life systems

- To introduce environmental issues into the activity of product
life design

- To identify and analyse relevant environmental and
resource-related problems and their regulatory origins

- To analyse product life cycles, especially with respect to the
involvement of relevant stakeholders

- To use methodical tools for product life oriented design (DFX)
with a particular focus on ecodesign

• To generate scenarios and strategies for the realisation of
improved environmental situations, in relation to products and
useage situations 
","Master life cycle thinking and product life thinking Identify product life cycles, stakeholders, resource- and
environmental goals, and to understand product life oriented
quality and total life costing Identify product chains as social and material frames Recognise and understand environmental and resource problems
and their material, economical and political backgrounds Demonstrate knowledge of environmental regulation and
understand its effect on the incorporation of environmental aspects
into design processes Master methods for the analysis of product life systems, e.g.
MECO Master methods for the modelling of ""meetings"" and
""universal virtues"" and to understand DFX and related
tools, structure and contents Operate at various levels with respect to
environmentally-oriented redesign; emissions, materials, process,
production, product, consumption, system, etc.","
The course introduces the student to two essential areas for
design, namely environmental thinking and product life design.
Environmental problems are introduced to the students from both a
historical and a future oriented perspective and the student is
supplied with techniques for the mapping and design of product life
cycles.

The course is theoretically based and has the aim that the student
both understands and has a critical opinion of the taught theory,
and furthermore makes an effort to supplement the theoretical basis
material with additional sources.

Three tasks guide the students through the teaching syllabus and
ensure that the students demonstrate their abilities to both
understand and to further communicate the material.

- The first task is a multiple-choice examination, which tests the
students' knowledge and understanding of the course syllabus.

- The second task requires the students to write a scientific
paper, where the students are supplied with a template and the game
rules for a typical conference paper, of 8 pages. Subjects for the
paper are chosen from a list of suggestions from the teaching group
and shall form the basis for the discussions in the paper, by use
of the course’s own and other external references. The students may
write the paper alone or in groups of two.

- The third task is based around an evaluation of the papers. Each
student receives one of his/her colleague’s papers, which shall be
evaluated in the same manner as a normal conference article. The
students are evaluated according to their ability to submerge
themselves in someone else’s material, to evaluate the
environmental contents and to give a critical evaluation of the
material. This task is carried out as a single-man task. 
","41010,41612,41603","
Tim C. McAloone"
,,,,,,,,,,,,
41072, Design for Interaction,English , 5 ECTS , 2016/2017 ,F4B (Fri 8-12),MSc,Department of Mechanical Engineering,"
Interaction Design refers to the manner in which humans interact
with products. It studies the way humans and products act upon and
influence each other, it explores how we perceive, understand and
experience products in different usage situations and in different
contexts.

Insight in human product interaction is achieved by studying our
sensorial, motor and cognitive systems. Insight into interfaces
design is achieved by manipulating and enhancing communicative,
interactive and motivating elements of an interface’s layout,
components colours and text. The course focuses on the analysis,
design and evaluation of products from a user centred perspective.

At the end of the course you will be able to:

- Identify and describe the main factors that influence human
product interactions in different usage situations.

- Synthesize interactive products based on knowledge on its users
and the different usage situations.

- Evaluate the usability level of a product’s interface/interaction

- Demonstrate principles for design for interaction through a
functional prototype 
","Argue the importance of applying DxI principles in companies
that deal with designed products Describe the different approaches, theoretical notions and
schools used in studying Human Product Interactions Explain how to use the basic notions of human cognition such as
memory, perception and problem solving in Product Design Select and apply the most appropriate methods to carry out
usability and observation studies that fit the objectives of a
product evaluation project Plan and carry out a complete product usability evaluation
study Explain the role of affordances, mappings, constraints and
feedback have in User Experience Describe basic bio-mechanical and physiological concepts and
their use in product design Evaluate a product from a usability perspective and explain its
use in terms of operating difficulties, semantic functions, use
cues and usability principles. Select and apply the most appropriate methods to carry out
usability and observation studies that fit the objectives of a
product evaluation project Discuss how users can be involved in the design process Develop low-fidelity prototypes for rapid evaluation of
concepts Develop interactive products/systems using computer tools and
electronics prototyping (fx. Arduino, Raspberry Pi..)","
- Paradigms in Human-Product Interaction

- Human Factors (Cognitive and Physiological)

- Task Analysis

- Interfaces Elements

- Product Configurations

- Usability Assessment

- Hands-on Prototyping and Product-development 
","42041,42040","
Ali Gürcan Özkil"
,,,,,,,,,,,,
41073, Development and operation of product/service,English , 10 ECTS , 2016/2017 ,E3A (Tues 8-12) and E4A (Tues 13-17),MSc,Department of Mechanical Engineering,"
Product/Service-Systems (PSS) is an approach to the design,
development and operation of combinations of products and services,
which offer new value to the end-user than in a traditional product
development transactional paradigm. An important underlying concept
behind PSS is that increased end-user value can be achieved,
through more efficient utilisation of the engineered products and
systems involved in value delivery. This course focuses on the
different types of PSS solutions and approaches, the methods
required to develop PSS solutions, the actions to be taken to
ensure efficient operation of PSS solutions, the economical
considerations and the sustainability opportunities related to PSS
development and provision. A number of industry case studies will
act as the case material for the course, which will be supported by
academic articles, course material and worked exercises. 
","Describe what a product/service-system (PSS) is, in relation to
a traditional product or service Classify PSS into the main types (e.g. product-oriented,
use-oriented and result-oriented) Determine the transition process from 'P' to ‘PSS’ in
an organisation (also called servitisation) Compare development strategies for PSS in relation to products
and services Optimise a PSS design, based on user value, total cost and
dynamic value Develop a PSS, by using a PSS development process Select and apply a number of PSS development tools Optimise PSS operation, considering risk and contingency
paths Analyse and evaluate life cycle costing and potential of PSS
solutions Evaluate the sustainability footprint and potential of PSS
solutions","
Five main modules describe this course. The first module of the
course focuses on an introduction to PSS, where the following
subjects will be covered: PSS definition; the motivation for
companies to adopt PSS; the different PSS typologies (e.g.
product-oriented, use-oriented and result-oriented); and the
differences and similarities of PSS in B2B, B2C and B2G contexts,
respectively.

The second module of the course focuses on the actual design and
development of PSS solutions, where the following subjects will be
covered: PSS development processes; PSS design methods; PSS
simulation during design; PSS integration into companies.

The third module of the course will focus on the operation phase of
a PSS life cycle, where the following subjects will be covered:
Product Life Cycle Management (PLM); Customer Relationship
Management (CRM); monitoring and maintenance systems.

The fourth module of the course will focus on the economical and
life cycle costing (LCC) considerations connected to PSS design and
operation. In this module the following subjects will be covered:
total cost of ownership (TCO); life cycle costing (LCC) models;
cost-based assessment of PSS solutions.

The fifth and final module of the course will focus on the
sustainability (combined environmental, social and business)
considerations of PSS, where the following subjects will be
covered: evaluation of life cycle environmental performance of PSS;
PSS as an opportunity for a circular economy; environmental rebound
effects. 
",41051,"
Tim C. McAloone"
,,,,,,,,,,,,
41078, Industrial Design 2,English , 5 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,Department of Mechanical Engineering,"
to achieve further knowledge of - and enhancing skills in the
industrial design process:

- Industrial design methodology

- Form theory

- Analys of artefacts in an industrial design context

- Preparation of a Design Specification

- Preparation of Integrated Mood Boards or Image Boards

- Utilising 3-D plastic modelling and/or CAD modelling based on the
students own choice

- Aplication of synthesis of form and colour

- Applcation of other visual presentation techniques 
","analyse existing products with a focus on form, texture colour,
function, and manufacturing processes analyse artefacts in a design historic context understand and apply ""design thinking"" understand, select, and apply relevant metods related to
assignments prepare optimal design specifications prepare and use integrated moodboards understand and apply form theories develop and model a selected artefact based on the design
specifications generated by the student","
The course is based on a number of thematic lectures and
instructions followed by obligatory assignments and the developmen
of a product. The course has analytical assignment and a major
individual design assignment. The analytical assignment and the
major individula assignment will be assesd by the course
responsible professor and an external censor.

Lectures in:

Design History and the History of Design

Methods for conducting Product Analysis

Synthsis of Form, Colour, Materials,Texture and Function

Product Graphics

Branding through Products 
","41010,41031","
Per Boelskifte"
,,,,,,,,,,,,
41083, Technology platforms and architectures,English , 5 ECTS , 2016/2017 ,F2B (Thurs 8-12),MSc,Department of Mechanical Engineering,"
The students shall know about the means (platforms, architecture,
configurators, knowledge-, data-, and product life management
systems) and their application in companies for structuring,
economise, and market-focused the product assortment and resources
in product development projects, production, and in the product’s
life cycle, when these companies launch composed products and
services.

The students shall understand the cross functional, product
coordinating, and market focusing mechanisms, which are determining
the positive effects of platforms and architectural thinking.

The students shall be able to identify goals, elements, and use
processes by establishing of platforms and architectural thinking
in relation to a given company, and to point out conceptual
elements hereof. 
","make a diagnosis and goal setting for a product assortment make a product, market and production analysis based on the
Product Family Master Plan identify value adding and non value adding variety for a
product assortment make a product architecture model make a product platform model make systematic synthesis of product architectures and product
platforms evaluate product architectures and product platforms understand product architecture and product platform management
and implementation in companies","
The design task’s composedness, short and long range development,
cross-functional coordination and product coordination,
dispositions in relation to market and production.

Preparation of design, platform definition, creating architecture,
re-use and variation, standardising, product modelling, organising
and actors, balancing innovation and consolidation.

The mode of action of platforms and architectures, utilisation and
effects, Company cross functional alignment, designing products in
a platform, justification of platforms.

The use of structural models for platforms and architectures,
modularisation, DFX-aspects, visualisation of platforms.

The utilisation of platforms, configuration, platform oriented
development, knowledge management in architectural models,
IT-support. 
","42612,41612","
Niels Henrik Mortensen"
,,,,,,,,,,,,
41084, Biomimetics and bio,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Mechanical Engineering,"
The objective is to gather insight and experience in applying the
methods biomimetics and bio-inspired design (BID), i.e. how to
search nature for relevant analogical solutions and how to use
findings actively as inspiration when developing and designing
products. 
","formulate a user need as a functional requirement search for biological solutions including formulating the
functional requirements in biological terms apply biological search engines like asknature.org and
Biosis search biological literature (books and scientific papers) e.g.
at the library at DTU and Copenhagen University have knowledge of biological knowledge sources and the
biological taxonomy formulate biological phenomena as technical solutions
principles by applying biocards create a solution space on a conceptual level from the
biological inspiration use knowledge of biological phenomena for the design of
technical solutions validate biological inspired technical solutions
empirically describe challenges in designing with inspiration in
nature communicate working method and results in scientific and
popular form","
The course basically aims at giving the participants knowledge of
how biology can be used activily in technical development. A basic
understanding of biomimetics as a development method is established
including possibilities and challenges in designing with
inspiration in nature. The course include an introduction to BID
and biomimetcis and a 3 phase project:

1. Search: Search in biological literature and a literature study
for a selected functional area,

2. Interpretation: Identification of relevant biological analogies
and principles and translation into technical solution principles

3. Design: Scetching, development and validation of new solutions

Examples of functional areas could be:

- food storage (need for new conservation techniques), e.g. the
spiders sedation of prey, mice food stock,...

- silent aerodynamics (need for silent windmills, ventilators,...),
e.g. the silent flight of owls...

- night vision (need for orientation in the dark), e.g. insect
vision, kats vision, owls hearing, sharks stereo smell sensation,
bat sonar,...

- navigation (need for geographic orientation) e.g. manure beetles
and polarisation, migrating birds and butterflies,...

- cleaning (need for not getting dirty), e.g. hydrophobic surfaces
at lotus plants, dirt and water repellant bird feathers, ... 
","41050,41650,41015,41020,42061,41628","
Torben Anker Lenau"
,,,,,,,,,,,,
41102, Hydrodynamics 1,Danish , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),BSc,Department of Mechanical Engineering,"
To give students an introduction to hydraulics and its application
within civil and environmental engineering, related to caissons,
reservoirs, rivers, channels, pipelines and hydraulic structures. 
","Calculate hydrostatic pressure, pressure forces and stability
of the caissons Understand and know the difference between laminar and
turbulent flows Understand and know the difference between the pressure and
friction forces Calculate head losses in channels, streams and pipelines Explain the energy conditions in flows Analyze hydraulic problems and develop appropriate methods of
solution Implement simple calculations to calculate the pipeline and
channel capacity Can describe why and how a flow changes the force field on a
structure Determine the flow characteristics and the water depth
variation along the flow direction in open channels flows","
Hydraulics deals with fluids at rest (hydrostatics), and with air
and water flows. Hydrostatic pressure is introduced and the concept
of buoyancy is explained. Pressure forces on submerged and floating
structures. Basic concepts such as steady flow, uniform flow, and
laminar and turbulent flows are introduced. The basis for
hydraulics is derived from the conservation equations of mass,
energy and momentum and applied in a number of technical problems.
Methods of calculating the head loss will be derived and used for
the hydraulic design pipelines and open channels. For open
channels, the concepts of, natural depth, specific energy, critical
depth, hydraulic jumps and simple hydraulic structures will be
introduced. 
",None,"
Erik Damgaard Christensen"
,,,,,,,,,,,,
