COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
10033 , Mechanics and Physical Modeling,Danish , 10 ECTS , 2016/2017 ,"E2 (Mon 13-17, Thurs 8-12)",BSc,Department of Physics,"
Our aim is to make the student familiar with the fundamental
concepts of mechanics, and enable him/her to apply analytical
methods, when solving simple mechanical and technical problems.

To achieve our objective of giving our students a more intuitive
understanding of the laws of motion, we use a combination of
analytical methods and computer simulations. The use of computer
simulations will enable us to perform more complex as well as
technically relevant tasks. 
","Analyse a problem, plan and carry out a solution, and control
the results. Define important concepts of mechanics - such as position,
velocity, acceleration, angular velocity, momentum, angular
momentum, moment of inertia, kinetic and potential energy, centre
of mass, forces and torques. Know Newton's laws of motion: centre of mass motion and
rotational motion. Recognise when momentum, angular momentum and/or total
mechanical energy is conserved, and apply conservation laws to
solving mechanical problems. Use calculus and the laws of motion to solve problems for
particles and rigid bodies. Perform nondimensionalisation in order to simplify equations
and determine central dimensionless parameters. Use Lagrange and Hamilton formalisms for conservative systems
to derive the equations of motion for a particle or a rigid
body. Apply dimensional analysis to determine relationships between
physical quantities. Use computer programs to solve more complicated problems when a
numeric solution is necessary for particles and rigid bodies by
using the laws of motion. Perform error analysis including propagation of
errors.","
Newton’s laws, and the angular momentum relation – applied partly
to particles and partly to rigid bodies. The law of conservation of
energy, conservative and non-conservative forces. Collisions. The
introduction of fictive forces. Oscillations. Elements of
Lagrangian and Hamiltonian formalisms. Practical considerations
concerning computer simulation. Applications of error analysis.
Applications of dimensional analysis and non-dimensionalisation. 
",None,"
Sebastian Horch,
Martin Meedom Nielsen,
Carsten Knudsen"
,,,,,,,,,,,,
10034 , Thermodynamics and statistical physics,Danish , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),BSc,Department of Physics,"
The aim with the course is to give the students an introduction to
the basic concepts of thermodynamics on the basis of elements from
statistical physics. The students acquire a knowledge of how
thermodynamics is derived from statistical physics, and become able
to perform calculations on simple systems within statistical
physics and thermodynamics. 
","Operate with the terms multiplicity, entropy and temperature,
and account for their relationship Calculate the probability of finding a system in a given state
with known energy, if the system is in equilibrium with a heat
bath. Calculate the partition function for simple model systems with
discrete states. Calculate average energy, free energy and entropy from the
partition function. Calculate changes in volume, pressure and temperature of an
ideal gas undergoing the four fundamental processes: isochoric,
isobaric, isothermal and a reversible diabatic processes. Calculate heat and work on an ideal gas undergoing one or more
processes. Calculate the efficiency of a simple heat engine, and the
coefficient of performance of a simple refrigerator. Apply the first and second law of thermodynamics. Estimate if a process is possible using the concepts entropy
and free energy. Carry out a specific project in a small group, and explain the
results in writing.","
Thermodynamical states and equations of states. Phases and phase
transformations. Statistical ensemble. Entropy and temperature. The
laws of thermodynamics. Boltzmann factor. Free energy. Heat, work,
and energy conversion. Ideal gas processes. 
",None,"
Kaare Hartvig Jensen,
Henrik Bruus"
,,,,,,,,,,,,
10036 , Electromagnetism for physicists,Danish , 10 ECTS , 2016/2017 ,"E4 (Tues 13-17, Fri 8-12)",BSc,Department of Physics,"
To obtain a working knowledge – theoretical as well as practical -
of basic electromagnetic theory and its applications, including
elementary circuit theory. 
","Identify the divergence and the curl of a vector field, and
find the flux of the field through a given surface . Calculate electrostatic forces, fields, and potentials
associated with simple and/or symmetrical charge
distributions. Adapt known solutions of the Laplace equation to new
problems. Calculate magnetic forces, fields, and potentials associated
with simple and/or symmetrical current distributions. Discuss and apply the D-field on problems with dielectric
materials and the H-field on problems with magnetic materials. Determine 3-dimensional fields of current by means of
electrostatic analogues. Explain and determine induced electromotive forces in simple
geometries. Apply the concept of mechanical work and the electric and
magnetic field energies to determine forces. Interpret Maxwell’s equations as a basis for explaining
electromagnetic waves. Determine the geometry of the fields and the energy propagation
in a plane, linearly polarised electromagnetic wave. Analyse simple electrical, linear circuits. Relate exercises in the laboratory to the theory.","
Electric charge. Electrostatics: The electric field E, the scalar
potential V, dielectrics and the D-field, Gauss´s law, energy and
forces. Electric current: Extended currents, Ohm's law, Joule
heat. Magnetostatics: The flux density B, Biot and Savart's
law, Gauss law for B, the vector potential A, magnetic materials
and the H-field, Ampere´s law, magnetic circuits. Energy and
forces. Induction: Faraday´s law, inductances. Circuits: DC, AC,
and transients. The Maxwell equations: The displacement current,
energy flow, the wave equations. Electromagnetic waves. Plane waves
and polarisation. 
","01005,10033","
Tomas Bohr,
Cathrine Frandsen"
,,,,,,,,,,,,
10041 , Physics 2 ,English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),BSc,Department of Physics,"
To introduce the student to electromagnetism, Maxwell's
equations, introductory optics, and introductory quantum mechanics.
Also, electrical circuits, the propagation of light and
electromagnetic waves, and interference and diffraction of light. 
","Calculate electrostatic forces, fields and potentials
associated with simple and/or symmetrical charge
distributions. Describe the concept of capacitance. Calculate magnetic forces and fields associated with simple
and/or symmetrical current distributions. Explain and determine induced electromotive forces. Apply Ohm's law and Kirchhoff's rules. Describe capacitors' and inductors' circuit behaviour
and solve simple transient and alternating current problems. Determine the field geometry for linearly polarized plane
electromagnetic waves. Describe reflection, refraction, dispersion, Huygen's
principle, total reflection and the Brewster angle. Solve simple problems with reflection and refraction.. Sketch simple consequences of interference and
diffraction. Describe the quantum mechanical wave function and the
Schrödinger equation. Describe and solve simple calculations for one-dimensional
quantum mechanical problems.","
Charges and fields. Potential and capacitance. Magnetism.
Induction. Ampere's and Faraday's laws. DC circuits.
Self-inductance and transients. AC circuits. Electromagnetic waves.
Dispersion. Diffraction. Photons. Particle waves and quantum
mechanics. Schrödinger equation. 
","10024,01005,10022,10020","
Mirko Salewski,
Cathrine Frandsen,
Christian Bahl"
,,,,,,,,,,,,
10044 , Physics 2,Danish , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),BSc,Department of Physics,"
To introduce the student to electromagnetism, Maxwell's
equations, introductory optics, and introductory quantum mechanics.
Also, electrical circuits, the propagation of light and
electromagnetic waves, and interference and diffraction of light. 
","Calculate electrostatic forces, fields and potentials
associated with simple and/or symmetrical charge
distributions. Describe the concept of capacitance. Calculate magnetic forces and fields associated with simple
and/or symmetrical current distributions. Explain and determine induced electromotive forces. Apply Ohm's law and Kirchhoff's rules. Describe capacitors' and inductors' circuit behaviour
and solve simple transient and alternating current problems. Determine the field geometry for linearly polarized plane
electromagnetic waves. Describe reflection, refraction, dispersion, Huygen's
principle, total reflection and the Brewster angle. Solve simple problems with reflection and refraction.. Sketch simple consequences of interference and
diffraction. Describe the quantum mechanical wave function and the
Schrödinger equation. Describe and solve simple calculations for one-dimensional
quantum mechanical problems.","
Charges and fields. Potential and capacitance. Magnetism.
Induction. Ampere's and Faraday's laws. DC circuits.
Self-inductance and transients. AC circuits. Electromagnetic waves.
Dispersion. Diffraction. Photons. Particle waves and quantum
mechanics. Schrödinger equation. 
","10024,01005,10022,10020","
Mirko Salewski"
,,,,,,,,,,,,
10050 , Model Physics,Danish , 10 ECTS , 2016/2017 ,E1A (Mon 8-12) and F1A (Mon 8-12),BSc,Department of Physics,"
The aim of the course is to enable students to construct and
analyse models. 
","Perform physical experiments and perform statistical analysis
and curve fitting of data, and suggest improvements of
experiments. Carry out error analysis. Apply dimensional analysis and carry out non-dimensionalisation
to simplify equations and determine central dimensionsless
parameters. Estimate orders of magnitude and judge the validity of the
result. Solve problems in collaboration with others. Apply computer programs to simulate models, visualise
solutions, and perform sensitivity analyses of technical
problems. Identify forces and sketch free body diagrams for mechanical
systems of particles. Apply kinematic relations and conservation laws to solve
technical problems. Construct system dynamics flow diagrams and translate the flow
diagrams to differential equations. Apply elements of scientific methods to the solutions of
technical problems and identify inductive and deductive elements in
a method. Apply hypotheses to relations in quantitative data.","
System dynamics flow diagrams. Differential equation models.
Simulation, visualisation, and interpretation of results.
Sensitivity analysis. Error analysis of differential equation
models. 
",01005,"
Carsten Knudsen"
,,,,,,,,,,,,
10052 , Basic Physics and Chemistry,Danish , 10 ECTS , 2016/2017 ,E4B (Fri 8-12) and January,BSc,Department of Physics,"
The aim of the course is to present basic notions from physics and
chemistry, as well as introduce error analysis and dimensional
analysis. 
","Explain the structure of the periodic system of elements and
types of chemical bonds. Perform calculations with the basic quantities atomic mass,
formula mass, molecular mass and molar mass. Balance chemical equations and perform stoichiometric
calculations. Perform calculations on redox reactions, simple acid-base
reactions, chemical equilibrium, and determine equilibrium
constants. Perform calculations and modelling of chemical reactions. Estimate orders of magnitude and judge the results. Identify forces and sketch free body diagrams for mechanical
systems. Construct models and solve technical problems by use of
Newton's laws and kinematics. Compute the work done by a force and apply the work-energy
theorem and the principle of conservation of energy. Compute thermal expansion and carry out caliometric
calculations Perform uncertainty calculations. Perform experiments and carry out statistical analysis and
curve fitting of data.","
The Periodic System. Chemical bonds. Chemical reactions. Acids and
bases. Stoichiometry. Chemical equilibrium. Kinematics. Forces.
Newton's laws. Work. Energy. Estimation. Error analysis. 
",None,"
Carsten Knudsen,
Christian Thune Jacobsen,
Luise Theil Kuhn"
,,,,,,,,,,,,
10054 , Model Physics,Danish , 5 ECTS , 2016/2017 ,F5A (Wed 8-12),BSc,Department of Physics,"
The aim of the course is to enable students to construct and
analyse models. 
","Formulate system dynamics flow diagrams for chemical and
mechanical systems. Construct system dynamics flow diagrams for for example micro
and macro economical systems, energy systems, as well as technical
systems. Translate system dynamics flow diagrams to differential
equations. Translate between prototypes and scale models. Estimate orders of magnitude and relations in models. Apply computer programs to simulation models and visualise
solutions. Perform sensitivity analysis of differential equation
models. Perform error analysis of differential equation models. Interpretate and disseminate results of simulations,
sensitivity analysis, and error analysis of data. Apply dimensional analysis and perform non-dimensionalisation
to simplify equations and determine central dimensionless
parameters. Create and simulate stochastic models.","
System dynamics flow diagrams. Differential equation models.
Simulation, visualisation, and interpretation of results.
Sensitivity analysis. Error analysis of differential equation
models. Apply dimensional analysis and perform
non-dimensionalisation to simplify equations and determine central
dimensionless parameters. 
",None,"
Carsten Knudsen"
,,,,,,,,,,,,
10102 , Quantum Mechanics,Danish , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",BSc,Department of Physics,"
To establish basic theoretical concepts within quantum mechanics
and by this create a systematic starting point for a scientifically
based development of advanced materials for technological
applications. 
","Iidentify physical systems that requires a quantum mechanical
description. Solve Schrödinger's equation for simple one-dimensional
systems and interpret the results. Quote the eigenvalues for the most important quantum mechanical
operators. Outline and explain the basic postulates of quantum
mechanics. Explain and apply Dirac notation. Recall the most important commutator relations. Formulate the connection between symmetry and conservation
laws. Apply creation and anihilation operator techniques. Calculate eigenvalues and eigenfunctions for perturbed
systems. Analyse simple molecular systems by means of the quantum
mechanical variational principle. Recognize and apply professional terminology in
English.","
Particles as waves, Schrödinger's equation. Expectations
values, operators, eigenvalues, and stationary states. Dirac
formalism. Commutators, unitary transformations, and matrix
representation. Symmetry and conservation laws. Free particles, the
potential well, and the harmonic oscillator. Angular momenta,
central potentials, and the hydrogen atom. Perturbation theory and
the variational method. Identical spin ½-particles. 
","31400,10036,01325,01035,34031","
Kirstine Berg-Sørensen,
Thomas Olsen"
,,,,,,,,,,,,
10103 , Quantum Mechanics revision,Danish , 0 ECTS , 2016/2017 ,August,BSc,Department of Physics,"
- 
",- - - - - - - -,"
- 
",None,"
Kirstine Berg-Sørensen,
Thomas Olsen"
,,,,,,,,,,,,
10104 , Quantum Mechanics,English,5 ECTS,2016/2017, None,BSc,Department of Physics,"
To establish the most basic theoretical concepts within quantum
mechanics and by this create a systematic starting point for a
scientifically based development of advanced materials for
technological applications. ","Identify physical systems that requires a quantum mechanical
description. Solve Schrödinger's equation for simple one, (two) and
three dimensional systems and interpret the results. Quote the eigenvalues for the most important quantum mechanical
operators. Outline and explain the basic postulates of quantum
mechanics. Recall the most important commutator relations. Formulate the connection between symmetry and conservation
laws. Calculate eigenvalues and eigenfunctions for perturbed
systems. Analyse simple molecular systems by means of the quantum
mechanical variational principle."," Particles as waves, Schrödinger's equation. Expectations values, operators, eigenvalues, and stationary states. Commutators, unitary transformations, and matrix representation. Symmetry and conservation laws. Free particles, the potential well, and the harmonic oscillator. Angular momenta, central potentials, and the hydrogen atom. Perturbation theory and the variational method. Identical spin ½-particles.  ",None,"
Kirstine Berg-Sørensen,
Thomas Olsen"
,,,,,,,,,,,,
10112 , Advanced Quantum Mechanics,English , 10 ECTS , 2016/2017 ,"E2 (Mon 13-17, Thurs 8-12)",MSc,Department of Physics,"
To provide a more advanced understanding of the basic principles
and techniques in quantum mechanics. Special emphasis is put on
providing the student with skills to independently perform quantum
mechanical analysis of nanostructures and solids. 
","Describe the foundational concepts of quantum mechanics; the
superposition principle, the quantum uncertainty relation, the
probability amplitudes and entanglement. Describe the following mathematical concepts: Hilbert space,
self-adjoint and unitary operators, orthogonal projections,
composite systems and the spectral theorem. Explain the properties of mixed and pure quantum states and
calculate measurable quantities using these states. Describe and discuss the structure of a quantum experiment in
terms of a preparation, a manipulation and a measurement
process. Define and apply symmetries in quantum mechanics for
simplification of operator diagonalization and classification of
energy spectra. Discuss orbital and spin angular momentum and exploit these
concepts in physical systems. Calculate the changes in energy spectra to 2nd order and
transition rates to 1st order by stationary and time-dependent
perturbation theory. Explain the consequences of the indistinguishability principle
of quantum particles. Describe the relation between bosons, fermions and the
symmetries of the wave function, and the concept of a Slater
determinant. Define the second quantized form of one- and two-particle
operators and apply Wick's theorem. Describe the principles behind Density Functional Theory. Discuss and perform calculations on modern applications of
quantum mechanics.","
States and state operators, mixtures and the density matrix, field
quantization, angular moments, spin, measurement, atom-field
interaction, entanglement, charged particle in magnetic field,
Aharonov-Bohm effect, Zeeman effect, the classical limit, path
integrals, WKB, identical particles, Pauli principle, second
quantisation, exhange, Hartree-Fock method, density functional
theory, Hohenberg-Kohn theorems, quantum computing, quantum
communication. Selected project topics within modern quantum
physics. 
","10303,10102","
Karsten Wedel Jacobsen"
,,,,,,,,,,,,
10122 , Statistical Physics,English , 5 ECTS , 2016/2017 ,E3A (Tues 8-12),MSc,Department of Physics,"
To teach the student fundamental theoretical concepts within
statistical physics and thereby provide a systematic foundation for
using the introduced methods in new problem areas both of classical
and of quantum nature. In addition, some of the techniques applied
to handle interacting systems are introduced. 
","Express thermodynamic equilibrium conditions for isolated,
closed, as well as open systems. Determine the number of microstates corresponding to a given
macrostate in a wide spectrum of problems and establish the
connection to thermodynamics through the entropy. Argue for the choice of appropriate statistical mechanical
ensemble associated with a given problem and calculate physical
properties by means of partition functions. Solve problems with non-interacting fermions, bosons, and
quasiparticles (like photons). Describe important properties of the Ising-model in 1 and 2
dimensions. Employ mean-field models for describing phase transitions and
properties of interacting systems. Estimate fluctuations in physical quantities, in particular in
nanostructures. Discuss characteristics of phase transitions and apply Landau
free energy expansions on continuous phase transitions. Explain the concepts of universality, scaling and
renormalization group approach to phase transitions.","
Thermodynamical equilibrium and state variables. Thermodynamic
potentials. Number of microstates and entropy. Ensemble theory and
mean values. Partition functions. Fluctuations in nanoscale
systems. The microcanonical, the canonical, and the grand canonical
ensembles. Spin-½ systems. Para- and ferromagnetism. Ising-models.
The classical ideal gas. The equipartition law. Quantum statistics.
The Maxwell-Boltzmann, the Fermi-Dirac, and the Bose-Einstein
distributions. The Planck-distribution: Ultrarelativistic particles
, photons, phonons, and other ""-ons"". Classical gasses
and liquids: Dealing with interacting particles. Phase transitions.
Critical phenomena. 
",,"
Thomas Olsen"
,,,,,,,,,,,,
10200 , The structure and dynamics of materials studied with X,English , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17),MSc,Department of Physics,"
Detailed understanding of the atomic scale structure and dynamics
of materials is a crucial prerequisite for understanding their
physical properties, and therefore also for the design of new
materials of technological interest. Neutron and X-ray scattering
are complementary methods that find broad application within
physics, chemistry, biology and materials science. Using a series
of experimental techniques, which will be introduced during the
course, neutron and X-ray scattering allow the determination of all
relevant structural parameters for molecules and crystals as well
as amorphous materials, including also the magnetic structure.
Furthermore, elementary excitations of the relevant lattice and
magnetic degrees of freedom such as (phonons and spin waves) can be
studied in great detail. Imaging with x-rays and neutrons enables
structural characterization locally within the material. The
overall goal of the course is to provide a broad understanding of
modern X-ray and neutron scattering, and a thorough introduction to
the practical use of these techniques in the study of the structure
and dynamics of materials. The importance of neutron and x-ray
scattering is underscored by the very large investments currently
being made by the Danish state in the construction of the European
Spallation Source (ESS) and MAX-IV in Lund, Sweden, and in the
European XFEL in Hamburg, Germany. The Technical University of
Denmark is strongly involved in instrument design and construction
at all three facilities. 
","Describe methods for production of X-ray and neutron
beams. Discuss how nuclei and electrons interact with neutrons and
X-ray photons. Illustrate the principles behind structure determination with
X-rays and neutrons using concrete examples. Investigate how X-rays and neutrons allow determination of
lattice and magnetic dynamics. Calculate scattering and absorption cross-sections as well as
dynamic structure factors quantitatively. Identify the principles behind basic experimental techniques
for studies of structure and dynamics. Illustrate how Monte Carlo ray-tracing simulations can be used
in the design and optimization of instruments, including
optics. Argue for the complementarity between X-ray and neutron
scattering. Explain how the study of physical processes on certain
characteristic time and length scales dictates the choice of
certain instrument-types at either neutron or X-ray
facilities. Formulate an application for beam-time based on knowledge of
existing and future neutron and X-ray facilities and
instruments.","
The course introduces the student to the connection between the
structure and dynamics of materials and the associated scattering
phenomena, which can be observed at international neutron and X-ray
facilities , such as ILL and ESRF in Grenoble, France, and the
upcoming facilities ESS, MAX-IV and European XFEL. The student is
introduced to key concepts such as cross-sections, scattering
factors, absorption, diffraction, spectroscopy and fluorescence.
After the successful completion of the course, the student will
have acquired suitable prerequisite skills in the area of neutron
and X-ray research to be able to participate in academic or
industrial research collaborations. 
","10303,10102","
Niels Bech Christensen,
Søren Schmidt"
,,,,,,,,,,,,
10209 , X,Danish , 5 ECTS , 2016/2017 ,June,BSc,Department of Physics,"
The course provides a practical introduction to characterization of
materials using X-ray and neutron scattering techniques. The main
focus will be on applications within nanoscience/​nanotechnology,
materials science and sustainable energy. Part of the course will
consist of hands-on exercises performed at international large
scale neutron facility. 
","Account for the basic principles of scattering and absorption
of X-ray and neutrons Determine the atomic structure of a crystal Account for the basic principles of 3D imaging by
tomography Discuss the use of scattering techniques for characterization
of nanostructures Argue about choice of laboratory X-ray sources, synchrotrons
and neutron sources Carry out a simple scattering experiment, including setting up,
data collection and data analysis Document theory, procedures and results in a report -","
The course consists of an introduction to the use of large scale
neutron and X-ray facilities, such as the Paul Scherrer Institute
(PSI) in Switzerland, the European Spallation Source (ESS) and the
MAX-IV synchrotron, both in Lund, Sweden, and the European X-ray
Free Electron Laser (E-XFEL) in Hamburg.

The basic theory of scattering and absorption of x-rays and
neutrons is introduced and the course participants gain familiarity
with some of the most typical applications of laboratory X-ray and
large scale synchrotron X-ray and neutron facilities:
single-crystal diffraction, powder diffraction, small-angle
scattering and tomography.

Exercises: Each student carries out selected laboratory exercises.
In the second week of the course neutron scattering experiments are
carried out at the large scale facility SINQ at PSI in Switzerland.
The main focus of all exercises will be on nano-science and
sustainable energy technology.

The course is concluded by data-analysis, completion of exercise
reports, preparation of posters and examination. 
","10036,01005,10033,10020,02631","
Poul Norby,
Niels Bech Christensen"
,,,,,,,,,,,,
