COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
KU009 , Introduction to medical imaging ,Danish , 2.5 ECTS , 2016/2017 ,E1A (Mon 8-12),BSc,Other courses,"
Based on the physical principles of medical imaging, providing the
students the ability to explain the main clinical aspect with
diagnosis and treatment of medical imaging (ultrasound, X-ray, CT,
MRI, PET and combination of these). 
","Please see Course home page
 http:/​/​kurser.ku.dk/​course/​scia10006u - - - - - - -","
Please see Course home page
http:/​/​kurser.ku.dk/​course/​scia10006u",None,"
Marianne Aznar,Jens E. Wilhjelm,Kaj-Åge Henneberg,Christine Gulstad,Barbara Malene Fischer"
,,,,,,,,,,,,
KU010 , Biomechanics of the Locomotor System,Danish , 7.5 ECTS , 2016/2017 ,E5A (Wed 8-12),BSc,Other courses,"
The aim of the course is to introduce biomechanical methods and
enable the students to describe, analyse and measure basic aspects
of biomechanics. The course is based upon lectures and exercises. 
","Please see Course home page
 http:/​/​kurser.ku.dk/​course/​smtb14001u - - - - - - -","
Please see Course home page:
http:/​/​kurser.ku.dk/​course/​smtb14001u","10022,02631","
Tine Alkjær Eriksen,
Kaj-Åge Henneberg,
Christine Gulstad,
Erik B. Simonsen"
,,,,,,,,,,,,
KU011 , Cell and Tissue Biology,Danish , 10 ECTS , 2016/2017 ,"E5B (Wed 13-17) ,  E3B (Fri 13-17) and E4B (Fri 8-12)",BSc,Other courses,"
Only Danish version 
","Please visit:
 http:/​/​kurser.ku.dk/​course/​scia10004u 
og
 http:/​/​kurser.ku.dk/​course/​scia10004e - - - - - - -","
Only Danish version 
",KU001,"
Bente Stallknecht,Kaj-Åge Henneberg,Frederik Vilhardt,
Christine Gulstad"
,,,,,,,,,,,,
KU012 , Medical Science and Technology Studies,English , 2.5 ECTS , 2016/2017 ,Fall,BSc,Other courses,"The course objective is that the students after teaching must have an understanding of the engineering profession and engineering profession In a larger perspective, focusing on the causes and consequences of scientific and technical progress, the study placement in a wider ideological, cultural and social context and cognitive, economic, social, communicative and ethical issues, they are confronted with in modern biomedical engineering
",Only in Danish - - - - - - -,"
See Danish text 
",None,"
Karin Tybjerg,Kaj-Åge Henneberg,Christine Gulstad"
,,,,,,,,,,,,
KU028 , Applied Marine and Freshwater Ecology,English , 10 ECTS , 2016/2017 ,Fall,MSc,Other courses,"
To give the students i) an introduction to marine and freshwater
ecosystems ii) an understanding of how human influence and
exploitation of the living resources affect marine and freshwater
ecosystem structure and functioning, and how these effects are
linked to the physical and chemical environment. 
","Identify the main groups of organisms in aquatic ecosystems
(bacteria, phytoplankton, zooplankton, macrophytes, benthic
organisms and fish) and their trophic interactions Identify central marine and freshwater habitats and describe
their characteristics Describe the role of marine microorganisms in local and global
biochemical cycling. Describe the effects of climate change on marine and freshwater
systems, exemplified by selected groups of organisms. Determine major anthropogenic influences on aquatic organisms
in offshore, coastal, estuarine and freshwater habitats. Determine the resource requirements (bottom-up) and trophic
interactions (top-down) for aquatic organisms and discuss this in
relation to their cultivation. Evaluate the potential for sustainable exploitation of marine
resources (e.g. micro-algae) Describe the effects of increased nutrient input to aquatic
systems, with particular emphasis on freshwater lakes and coastal
ecosystems. List and explain different methods to restore nutrient enriched
lakes and low quality habitats in running water and explain their
strengths and weaknesses.","
Sustainable utilization of marine and freshwater ecosystems and the
development of new aquatic production systems are of vital
importance for the food supply and environment of future
generations. In order to secure sustainability a thorough
understanding of the ecosystems involved is needed. In this course
the students will be introduced to general ecological patterns of
aquatic ecosystems. This introduction will be based on case studies
representing specific applied issues primarily within marine
ecosystems. In addition each case study will provide the frame for
understanding and assessing the potentials, limitations and
environmental effects of human activities for marine and freshwater
ecosystem structure and function. The cases will be presented in a
scientific context, where an understanding of the underlying basic
physiological and ecological processes will provide the foundation
for evaluating and predicting environmental effects of human
activities on aquatic systems. 
",None,"
Christian Skov,
Mathias Middelboe"
,,,,,,,,,,,,
KU101 , Pathophysiology,English , 10 ECTS , 2016/2017 ,"E1 (Mon 8-12, Thurs 13-17)",MSc,Other courses,"
By the end of the course, students shall be able to account for the
occurrence, aetiology, pathogenesis, symptoms, complications,
diagnostics, prevention and treatment of significant diseases, and
to use the medical terminology related to physiology and
pathophysiology. Furthermore, students should be able to account
for the human organism's physiology and pathophysiology and
have a fundamental understanding of commonly occurring diseases. 
","Please see Course homepage:
 http:/​/​kurser.ku.dk/​course/​smtk12011u - - - - - - -","
Please see Course home page:
http:/​/​kurser.ku.dk/​course/​smtk12011u","KU001,KU011","
Jørgen K. Kanters,
Christine Gulstad,
Jens E. Wilhjelm,
Nina Kjærgaard"
,,,,,,,,,,,,
KU103 , Tissue and Movement Biomechanics (KU),English , 10 ECTS , 2016/2017 ,"F2 (Mon 13-17, Thurs 8-12)",MSc,Other courses,"
The objective of the course is to introduce students to original
scientific articles in the fields of gait analysis
(pathological/normal), sports biomechanics, ergonomics/work
environment, muscle and tendon mechanics, tissue biomechanics,
motor control and simulation. Students will also perform a
practical assignment addressing a specific and classical problem
associated with the biomechanics of the locomotor system. Through
reading of articles, student presentations and discussions,
students shall achieve a critical understanding of problems of
basic and applied research concerning the biomechanics of the
locomotor system. There will be special focus on the anatomy of the
hip joint and the low back, which will be modeled by the use of
finite elements (FE). Furthermore, the objective is that students
acquire a thorough overview of existing knowledge and methods of
modern biomechanical research so that they may themselves initiate
independent scientific projects at master thesis level. 
","Please seee course homepage:
 http:/​/​kurser.ku.dk/​course/​smtk14001u/​2016-2017 - - - - - - -","
Please seee course homepage:
http:/​/​kurser.ku.dk/​course/​smtk14001u/​2016-2017",KU010,"
Erik B. Simonsen,
Christine Gulstad,
Jens E. Wilhjelm,
Nina Kjærgaard"
,,,,,,,,,,,,
KU105 , Advanced physiological modelling,English , 10 ECTS , 2016/2017 ,F5 (Wed 8-17),MSc,Other courses,"
The course aims to provide overview of current research topics in
mathematical physiology by synthesizing a coherent description of
the physiological background with realistic mathematical models and
their analysis. The program will give students the opportunity to
develop mathematical and computer modeling skills, whilst at the
same time will introduce students to cutting-edge experimental and
computational techniques. A wide variety of topics are touched
upon, from biochemistry and cellular signaling to neural activity
and vascular networks. 
","Please see Course home page:
 http:/​/​kurser.ku.dk/​course/​smtk12022u/​2016-2017 - - - - - - -","
Please see Course home page:
http:/​/​kurser.ku.dk/​course/​smtk12022u/​2016-2017",None,"
Olga Sosnovtseva,
Christine Gulstad,
Jens E. Wilhjelm,
Nina Kjærgaard"
,,,,,,,,,,,,
KU180 , Medical use of radiation,English , 10 ECTS , 2016/2017 ,E5 (Wed 8-17),MSc,Other courses,"
To prepare students for industry or hospital-based research in
diagnostic radiology, clinical physiology & nuclear medicine
and radio therapy so that students - after having concluded their
training - may account for the main characteristics of physics,
rays' interaction with matter, radiation biology in relation to
diagnostic radiology, nuclear medicine and radiotherapy. 
","Please see Course homepage:
 http:/​/​kurser.ku.dk/​course/​smtk12031u/​2016-2017 - - - - - - -","
Please see Course homepage:
http:/​/​kurser.ku.dk/​course/​smtk12031u/​2016-2017",None,"
Liselotte Højgaard,
Marianne Aznar,Søren Holm,Erik Andersen,Mikael Jensen,Jens E. Wilhjelm,Christine Gulstad,Nina Kjærgaard"
,,,,,,,,,,,,
KU181 , Radioactive Isotopes and Ionizing Radiation,English , 7.5 ECTS , 2016/2017 ,F2A (Mon 13-17) and F3B (Fri 13-17),MSc,Other courses,"
Radioactive and stable isotopes, radioactive decay and types of
radiation. Natural and induced radioactivity. Absorption and
scattering of radiation in matter. Energy deposition in biological
tissue. External and internal dosimety, radiation protection. Basic
radiobiology. Equipment for detection of ionizing radiation.
Planning of biological tracer experiments. Legislation and
responsibilities for working with radioactivity in the laboratory. 
","Please se Course home page:
 http:/​/​kurser.ku.dk/​course/​nfyk14039u/​2016-2017 - - - - - - -","
Please se University of Copenhagen course catalog:
http:/​/​kurser.ku.dk/​course/​nfyk14039u/​2016-2017",None,"
Steen Laugesen Hansen,
Jens E. Wilhjelm,
Christine Gulstad,
Nina Kjærgaard"
